t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns
0.03200000000651926,0.0,120,26.4,-53.1,0.0,0.0,0.0,0.0,0.0,0,24.7,0,11.35986,0.0,0.05193853427785369,0.46380616666666913
0.0629999999946449,0.24000000004889444,120,26.4,-53.1,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.33789,0.0,0.05193853427785369,0.4637451388888913
0.07800000000861473,0.4724999999598367,120,26.4,-53.1,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.4038,0.0,0.05193853427785369,0.46392822222222463
0.11000000001513399,0.5850000000646105,120,26.4,-53.1,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.33789,0.0,0.0,0.46374513888889124
0.14100000000325963,0.8250000001135049,120,26.4,-53.2,-0.01,0.0,-0.02,0.03,0.0,0,24.7,0,11.38183,0.0,0.13437308868903397,0.4638671944444468
0.1720000000204891,1.0575000000244472,120,26.4,-53.2,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.38183,0.0,0.10461904760860846,0.4638671944444468
0.1879999999946449,1.2900000001536682,120,26.4,-53.2,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.4038,0.0,0.11717333333328028,0.46392822222222463
0.21900000001187436,1.4099999999598367,120,26.4,-53.2,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.42578,0.0,0.2077777777730411,0.46398927777778026
0.25,1.6425000000890577,120,26.5,-53.2,-0.02,0.0,-0.03,0.04,0.0,0,24.7,0,11.35986,0.0,0.10464285715418843,0.46380616666666913
0.26600000000325963,1.875,120,26.4,-53.2,-0.01,0.0,-0.03,0.03,0.0,0,24.7,0,11.33789,0.0,-0.11717333333322699,0.46374513888889135
0.2970000000204891,1.9950000000244472,120,26.4,-53.2,-0.02,0.0,-0.02,0.03,0.0,0,24.7,0,11.33789,0.0,-0.058586666666560205,0.4637451388888913
0.32800000000861473,2.2275000001536682,120,26.4,-53.2,-0.02,0.0,-0.02,0.05,0.0,0,24.7,0,11.35986,0.0,9.516197352980344e-14,0.4638061666666691
0.34400000001187436,2.4600000000646105,120,26.4,-53.2,-0.01,0.0,-0.02,0.04,0.0,0,24.7,0,11.35986,0.0,0.17578666666663523,0.4638061666666691
0.375,2.5800000000890577,120,26.4,-53.3,-0.01,0.0,-0.02,0.03,0.0,0,24.7,0,11.35986,0.0,-5.3290705182007514e-14,0.4638061666666691
0.40700000000651926,2.8125,120,26.4,-53.3,-0.03,0.0,-0.02,0.05,0.0,0,24.7,0,11.31591,0.0,-4.724353296168045e-14,0.4636840833333358
0.4379999999946449,3,120,26.4,-53.3,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.29394,0.0,-0.2077777778158813,0.463623055555558
0.45300000000861473,3,120,26.4,-53.2,-0.02,0.0,-0.03,0.04,0.0,0,24.7,0,11.33789,0.0,0.058613333333301654,0.4637451388888913
0.485000000015134,3,120,26.4,-53.2,-0.02,0.0,-0.02,0.03,0.0,0,24.7,0,11.33789,0.0,0.051962174939669,0.4637451388888913
0.5160000000032596,3,120,26.4,-53.2,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.31591,0.0,-0.10390070921738097,0.46368408333333583
0.5320000000065193,3,120,26.4,-53.2,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.4038,0.0,0.2343733333334619,0.4639282222222248
0.5629999999946449,3,120,26.5,-53.2,-0.03,0.0,-0.02,0.05,0.0,0,24.7,0,11.4038,0.0,1.5987211554602254e-13,0.4639282222222248
0.5940000000118744,3,120,26.4,-53.2,-0.03,0.0,-0.02,0.06,0.0,0,24.7,0,11.35986,0.0,4.724353296168045e-14,0.4638061666666692
0.610000000015134,3,120,26.4,-53.2,-0.03,0.0,-0.02,0.05,0.0,0,24.7,0,11.35986,0.0,5.3290705182007514e-14,0.4638061666666692
0.6410000000032596,3,120,26.4,-53.2,-0.02,0.0,-0.02,0.03,0.0,0,24.7,0,11.4038,0.0,0.11717333333338686,0.46392822222222474
0.6720000000204891,3,120,26.4,-53.2,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.35986,0.0,-0.05230952380430423,0.4638061666666692
0.6879999999946449,3,120,26.4,-53.1,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.4038,0.0,0.11717333333338686,0.46392822222222485
0.7190000000118744,3,120,26.4,-53.1,-0.01,0.0,-0.02,0.04,0.0,0,24.7,0,11.4038,0.0,0.17576000000016023,0.46392822222222496
0.75,3,120,26.4,-53.1,-0.03,0.0,-0.02,0.06,0.0,0,24.7,0,11.4038,0.0,0.2092619047846883,0.46392822222222496
0.7820000000065193,3,120,26.4,-53.1,-0.02,0.0,-0.03,0.05,0.0,0,24.7,0,11.35986,0.0,-0.05193853427761747,0.4638061666666694
0.7970000000204891,3,120,26.4,-53.2,-0.01,0.0,-0.02,0.02,0.0,0,24.7,0,11.33789,0.0,-0.05858666666640033,0.4637451388888917
0.8280000000086147,3,120,26.4,-53.2,-0.02,0.0,-0.03,0.04,0.0,0,24.7,0,11.35986,0.0,-0.05230952380406633,0.4638061666666695
0.860000000015134,3,120,26.4,-53.2,-0.03,0.0,-0.03,0.04,0.0,0,24.7,0,11.33789,0.0,-0.05193853427761747,0.4637451388888917
0.875,3,120,26.4,-53.2,-0.02,0.0,-0.02,0.04,0.0,0,24.7,0,11.35986,0.0,0.05858666666672008,0.46380616666666946
0.9070000000065193,3,120,26.4,-53.2,-0.03,0.0,-0.02,0.05,0.0,0,24.7,0,11.33789,0.0,-0.17575999999989378,0.46374513888889174
0.9379999999946449,3,120,26.4,-53.2,-0.03,0.0,-0.02,0.05,0.0,0,24.7,0,11.38183,0.0,0.05193853428857433,0.4638671944444473
0.9530000000086147,3,120,26.4,-53.2,-0.02,0.0,-0.02,0.03,0.0,0,24.7,0,11.4038,0.0,0.11717333333338686,0.46392822222222513
0.985000000015134,3,120,26.4,-53.1,-0.01,0.0,-0.02,0.04,0.0,0,24.7,0,11.35986,0.0,5.3290705182007514e-14,0.4638061666666696
