t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns,observer_error_deg,observer_error_age
3.319126700000197,0.0,1200,26.6,-51.1,2.6,0.04,-1.93,1.95,0.022,1219,25.2,0,335.5664,3.590000414988026e-05,1224.575713854926,22.96405031111111,112.75267,0.0002199000009568408
3.3460046000036527,0.0,1200,26.6,-51.3,1.95,0.04,-1.97,1.94,0.021,1218,25.2,0,74.399416,1.5600002370774746e-05,1224.3117204913708,23.238586466666664,-130.21198,0.00017360000492772087
3.3729251000040676,0.0,1200,26.6,-51.3,2.65,0.04,-1.89,1.95,0.023,1219,25.2,0,172.946784,1.7800004570744932e-05,1223.5995292233704,23.512329155555552,30.29931,0.00037259999953676015
3.399434300001303,0.0,1200,26.6,-51.1,1.54,0.04,-1.94,1.91,0.022,1218,25.2,0,270.0,2.2499996703118086e-05,1224.9121518708798,23.78192142222222,-133.42838,0.00040499999886378646
3.426212200000009,0.0,1200,26.6,-51.2,2.72,0.04,-1.97,1.91,0.021,1219,25.2,0,8.85498,1.4099998224992305e-05,1224.2562694560936,24.056518588888885,25.99884,0.00028300000121816993
3.452423100003216,0.0,1200,26.6,-51.3,1.8,0.04,-1.88,1.99,0.023,1218,25.2,0,104.7876,1.9299994164612144e-05,1223.0670652404135,24.322998088888884,137.22263,0.0002742999931797385
3.4785298999995575,0.0,1200,26.6,-51.3,2.53,0.04,-1.99,1.88,0.022,1219,25.2,0,200.96192,1.2700002116616815e-05,1223.760140655043,24.590148977777773,21.9804,0.0003528000015649013
3.5053928999986965,0.0,1200,26.6,-51.1,2.1,0.04,-1.86,1.95,0.023,1217,25.2,0,297.224128,1.6600002709310502e-05,1219.5217830732377,24.857543999999994,137.63083,0.00020740000036312267
3.5323778000019956,0.0,1200,26.6,-51.2,2.24,0.04,-1.99,1.89,0.022,1217,25.2,0,37.331544,1.9599996448960155e-05,1221.864630756495,25.13562015555555,-73.5443,0.0005171000011614524
3.5588983000052394,0.0,1200,26.6,-51.2,2.29,0.04,-1.91,2.0,0.022,1216,25.2,0,134.890144,1.670000347075984e-05,1221.0619556592685,25.40661626666666,135.6443,0.00036269999691285193
3.585006000001158,0.0,1200,26.6,-51.2,2.08,0.04,-1.94,1.9,0.022,1216,25.2,0,231.04248,2.2300002456177026e-05,1222.578696205046,25.67370608888888,-64.86672,0.00024170000688172877
3.612020600005053,0.0,1200,26.6,-51.1,2.38,0.04,-1.91,1.94,0.023,1215,25.2,0,328.579104,2.5399996957276016e-05,1217.8449050523059,25.944641155555548,90.13086,0.0004282999943825416
3.63895720000437,0.0,1200,26.6,-51.3,1.87,0.04,-1.99,1.94,0.022,1214,25.2,0,67.126464,1.6099998902063817e-05,1221.7149913615378,26.218383822222215,-68.88789,0.000596699996094685
3.6653977000023588,0.0,1200,26.6,-51.3,2.57,0.04,-1.93,1.99,0.022,1215,25.2,0,164.5752,2.0200001017656177e-05,1221.0491210814992,26.48907475555555,82.35342,0.0002454999994370155
3.6922517999992124,0.0,1200,26.6,-51.2,1.81,0.04,-1.94,1.92,0.023,1214,25.2,0,262.397456,1.4800003555137664e-05,1218.5574695440332,26.76080324444444,-164.26518,0.0003834000017377548
3.7191903999992064,0.0,1200,26.6,-51.2,2.72,0.04,-1.96,1.94,0.022,1215,25.2,0,1.318359,3.640000068116933e-05,1218.2180615816244,27.03558353055555,74.92502,0.0004465000019990839
3.746040500001982,0.0,1200,26.6,-51.4,1.91,0.04,-1.94,1.98,0.022,1214,25.2,0,99.272464,1.9999999494757503e-05,1220.3260779473142,27.30767826666666,-166.05153,0.0003059999944525771
3.7726680999985547,0.0,1200,26.6,-51.3,2.65,0.04,-1.99,1.92,0.022,1215,25.2,0,197.138672,1.8200000340584666e-05,1221.60057100663,27.579528844444436,-11.58895,0.0002905000001192093
3.7994940999997198,0.0,1200,26.6,-51.2,2.1,0.04,-1.87,1.98,0.023,1213,25.2,0,294.455552,1.979999797185883e-05,1217.6682370330254,27.849853511111103,-175.71162,0.0004169000021647662
3.8258676000041305,0.0,1200,26.6,-51.3,2.37,0.04,-2.0,1.89,0.022,1214,25.2,0,31.091308,1.6699996194802225e-05,1219.694081767113,28.11828616666666,-26.72146,0.00046550000115530565
3.852066100000229,0.0,1200,26.6,-51.3,2.25,0.04,-1.94,2.01,0.022,1213,25.2,0,127.067872,1.2399999832268804e-05,1218.0932301789999,28.384887733333326,123.1855,0.00024370000028284267
3.878537500000675,0.0,1200,26.6,-51.2,2.41,0.04,-1.98,1.92,0.022,1214,25.2,0,223.96728,1.3399992894846946e-05,1219.2807298254716,28.654052755555547,-27.11597,0.0003752999982680194
3.9047987000012654,0.0,1200,26.6,-51.1,2.18,0.04,-1.9,1.98,0.023,1212,25.2,0,319.965824,1.2599994079209864e-05,1217.9659346570068,28.920715377777768,123.06241,0.00031969999690772966
3.9311233000044012,0.0,1200,26.6,-51.3,2.15,0.04,-1.98,1.92,-0.023,1211,25.2,0,55.678712,1.1900003300979733e-05,1218.476810220294,29.1865845111111,-105.01271,0.00039259999903151765
3.9576617999991868,0.0,1200,26.6,-51.2,2.42,0.04,-1.96,1.98,0.022,1212,25.2,0,151.721184,1.9700004486367106e-05,1215.149735319286,29.453369155555546,112.6084,0.0003409999990253709
3.9844269000022905,0.0,1200,26.6,-51.1,1.83,0.04,-1.99,1.94,-0.021,1211,25.2,0,248.422848,2.9499999072868377e-05,1212.518919972215,29.72198488888888,-110.56667,0.0004434000002220273
4.01148159999866,0.0,1200,26.6,-51.0,2.6,0.04,-1.94,2.01,0.023,1211,25.2,0,348.837888,1.6099998902063817e-05,1215.781311632828,30.000915555555547,40.95007,0.0003816999960690737
4.038148100000399,0.0,1200,26.6,-51.3,1.76,0.04,-1.97,1.94,0.023,1211,25.2,0,86.088864,1.3600001693703234e-05,1215.1629956252991,30.271057155555546,-111.52313,0.0005014999987906776
4.064346700004535,0.0,1200,26.6,-51.3,2.74,0.04,-1.99,1.96,0.022,1212,25.2,0,181.691888,1.5700003132224083e-05,1216.0985463647055,30.536621111111103,43.06033,0.00045959999988554046
4.091213100000459,0.0,1200,26.6,-51.1,2.1,0.04,-1.96,2.01,0.022,1210,25.2,0,278.832992,9.859999408945441e-05,1216.5252823721773,30.806457511111102,153.47029,0.0007867999956943095
4.1176526000053855,0.0,1200,26.6,-51.1,2.74,0.04,-2.02,1.94,0.022,1212,25.2,0,16.391602,1.979999797185883e-05,1220.745277693208,31.077453649999992,35.09793,0.00034579999919515103
4.144457000002149,0.0,1200,26.6,-51.3,1.99,0.04,-1.89,2.03,0.023,1210,25.2,0,112.961424,1.4899997040629387e-05,1213.5502326473515,31.345703155555547,158.94817,0.0005466000002343208
4.1714368000029936,0.0,1200,26.6,-51.2,2.47,0.04,-2.03,1.9,0.022,1211,25.2,0,212.563472,1.6400001186411828e-05,1216.6430653298253,31.622375511111102,-55.72043,0.00017279999883612618
4.198128500000166,0.0,1200,26.6,-51.0,2.17,0.04,-1.94,2.02,0.022,1210,25.2,0,309.221184,1.5700003132224083e-05,1214.75744681905,31.890869155555546,139.63225,0.00043990000267513096
4.224312400001509,0.0,1200,26.6,-51.3,2.44,0.04,-1.99,1.95,0.022,1210,25.2,0,45.4834,1.3100005162414163e-05,1217.8996386038418,32.15826419999999,-71.15484,0.00035010000283364207
4.250599700004386,0.0,1200,26.6,-51.3,2.2,0.04,-1.93,2.0,0.023,1209,25.2,0,140.932624,1.580000389367342e-05,1214.8223914879118,32.423400933333326,109.41443,0.000451300002168864
4.2772058000045945,0.0,1200,26.6,-51.2,2.26,0.04,-1.99,1.92,-0.022,1209,25.2,0,237.238768,1.309999788645655e-05,1216.0271591252435,32.690917999999996,-65.94583,0.0005075000008218922
4.303354200004833,0.0,1200,26.6,-51.1,2.37,0.04,-1.96,1.98,0.022,1209,25.2,0,333.391104,1.3600001693703234e-05,1214.9217370627564,32.95800782222222,96.64731,0.00033429999893996865
4.329595200004405,0.0,1200,26.6,-51.3,2.08,0.04,-2.01,1.97,-0.021,1208,25.2,0,68.137208,1.2799995602108538e-05,1214.2177734852096,33.22119144444444,-136.39972,0.0003209999995306134
4.356213500002923,0.0,1200,26.6,-51.2,2.63,0.04,-1.95,2.02,0.022,1209,25.2,0,165.14648,1.2299999070819467e-05,1212.1611588191495,33.490661644444444,101.08286,0.00037090000114403665
4.382760100001178,0.0,1200,26.6,-51.0,1.91,0.04,-1.97,1.94,0.022,1208,25.2,0,261.540528,1.5300000086426735e-05,1212.1649929247321,33.75842288888889,-139.82903,0.0004239000045345165
4.409078000004229,0.0,1200,26.6,-51.1,2.68,0.04,-1.96,1.96,0.023,1209,25.2,0,357.956544,1.2700002116616815e-05,1215.05125676026,34.02624515555556,94.27655,0.00047220000124070793
4.435406200005673,0.0,1200,26.6,-51.3,1.9,0.04,-1.98,1.98,0.022,1208,25.2,0,93.559568,1.219999830937013e-05,1212.0480337411166,34.291809111111114,-150.09694,0.00045649999810848385
4.461892300001637,0.0,1200,26.6,-51.3,2.78,0.04,-2.02,1.97,0.021,1210,25.2,0,190.722656,2.010000025620684e-05,1216.061384492351,34.561706577777784,6.18492,0.00033310000435449183
4.489050600001065,0.0,1200,26.6,-51.1,1.83,0.04,-1.89,2.02,0.023,1208,25.2,0,287.907712,1.5700003132224083e-05,1211.4691070544816,34.83166506666667,-151.87186,0.0004071000003023073
4.515714400004072,0.0,1200,26.6,-51.2,2.59,0.04,-2.02,1.9,0.022,1209,25.2,0,26.872558,1.410000550094992e-05,1216.7643925495483,35.10656741666667,11.44267,0.0002542000001994893
4.542008600001282,0.0,1200,26.6,-51.3,1.74,0.04,-1.94,2.02,0.023,1207,25.2,0,121.684568,1.2799995602108538e-05,1212.9866152727168,35.369934111111114,132.77202,0.000396399998862762
4.568144900003972,0.0,1200,26.6,-51.2,2.67,0.04,-2.03,1.93,0.021,1209,25.2,0,216.694336,1.4199998986441642e-05,1213.2815208317422,35.63385013333333,1.96824,0.0005384999967645854
4.594328700004553,0.0,1200,26.6,-51.0,2.26,0.04,-1.94,2.03,0.022,1207,25.2,0,312.187488,1.3899996702093631e-05,1211.7050753736773,35.89910888888889,132.04094,0.00034890000097220764
4.6204798000035225,0.0,1200,26.6,-51.2,2.42,0.04,-2.01,1.96,0.022,1207,25.2,0,47.241212,1.1600001016631722e-05,1215.625721976289,36.163147011111114,-56.44303,0.00036270000418880954
4.646659800004272,0.0,1200,26.6,-51.2,2.26,0.04,-1.93,2.01,0.023,1207,25.2,0,142.536624,1.3600001693703234e-05,1210.8670763194036,36.42785648888889,128.45546,0.00035770000249613076
4.6730873999986215,0.0,1200,26.6,-51.2,2.12,0.04,-2.02,1.94,0.022,1207,25.2,0,238.601072,1.1300006008241326e-05,1212.7827404165762,36.69470217777778,-65.48031,0.00037290000182110816
4.699301699998614,0.0,1200,26.6,-51.1,2.49,0.04,-1.97,2.0,0.022,1206,25.2,0,333.56688,1.1900003300979733e-05,1211.9275993882022,36.958496088888886,72.23483,0.0003828999979305081
4.725256600002467,0.0,1200,26.6,-51.4,2.16,0.04,-2.02,1.97,0.022,1206,25.2,0,68.159176,1.1200005246791989e-05,1211.7297529427258,37.22125246666666,-72.5459,0.0003679000001284294
4.751727000002575,0.0,1200,26.6,-51.4,2.78,0.04,-1.97,2.04,0.022,1206,25.2,0,164.619136,1.4099998224992305e-05,1212.4484234776362,37.489196799999995,73.32315,0.00044999999954598024
4.778051200002665,0.0,1200,26.6,-51.3,1.84,0.04,-1.98,1.96,-0.022,1205,25.2,0,260.156256,1.340000017080456e-05,1211.6498080159943,37.75457768888889,-169.7091,0.00042830000165849924
4.804579600000579,0.0,1200,26.6,-51.3,2.76,0.04,-1.96,1.98,0.023,1206,25.2,0,356.748032,1.1100004485342652e-05,1212.0955303940889,38.02288817777777,79.85965,0.0003860000069835223
4.831294200004777,0.0,1200,26.6,-51.5,1.88,0.04,-2.0,2.0,0.022,1205,25.2,0,92.482912,1.4000004739500582e-05,1209.4847095721036,38.2888184,-160.01866,0.0005104000010760501
4.859146200004034,0.0,1200,26.6,-51.5,2.74,0.04,-2.04,1.97,0.021,1208,25.2,0,194.765632,1.1199997970834374e-05,1211.468254618155,38.57293706666666,-25.1354,0.0005013999980292283
4.885653700002877,0.0,1200,26.6,-51.2,1.96,0.04,-1.9,2.03,0.023,1206,25.2,0,290.808096,1.1699994502123445e-05,1210.0510686844991,38.839721688888886,-169.25852,0.0005472999982885085
4.91229359999852,0.0,1200,26.6,-51.3,2.49,0.04,-2.04,1.93,0.022,1207,25.2,0,27.839356,1.3800003216601908e-05,1210.9695243695066,39.109252966666666,-6.71186,0.0003510000024107285
4.938757700001588,0.0,1200,26.6,-51.3,2.17,0.04,-1.95,2.03,0.022,1205,25.2,0,123.81592,1.1999996786471456e-05,1210.0719805399697,39.37585453333333,126.83533,0.00034389999927952886
4.964731200001552,0.0,1200,26.6,-51.3,2.38,0.04,-2.04,1.95,0.022,1207,25.2,0,218.05664,1.2600001355167478e-05,1212.9666758090636,39.63763431111111,-20.70016,0.0004941000006510876
4.991485300000932,0.0,1200,26.6,-51.1,2.26,0.04,-1.95,2.04,0.022,1205,25.2,0,314.714368,2.1200001356191933e-05,1209.0150160710723,39.906127999999995,129.26508,0.0001773000039975159
5.018181200000981,0.0,1200,26.6,-51.3,2.18,0.04,-1.99,1.95,0.022,1205,25.2,0,51.020508,1.550000160932541e-05,1207.903772694288,40.17364505555555,-88.24699,0.0005806999979540706
