t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns
0.025,0.0,120,28,30,0.0,0.0,-0.0,0.0,3.3480289426118756e-06,0,24.7,0,306.36466826113156,0,0.010044086827835627,6.851012967392032
0.05,0.1875,120,28,30,0.1875,0.015,-0.1280455423474446,0.1325625,0.00022961134339376433,1,24.7,0,306.41633081339523,0,0.688834030181293,6.8511564744816535
0.07500000000000001,0.375,120,28,30,0.375,0.03,-0.2560910846948892,0.265125,0.000673778649089499,2,24.7,0,306.5679310094406,0,2.021335947268497,6.851577586137335
0.1,0.5625000000000001,120,28,30,0.5625000000000001,0.04500000000000001,-0.3841366270423339,0.3976875000000001,0.001327678546358144,4,24.7,0,306.86665868237105,0,3.983035639074432,6.852407385228808
0.125,0.75,120,28,30,0.75,0.06,-0.5121821693897785,0.53025,0.0021834460630157154,7,24.7,0,307.3579340465494,0,6.550338189047146,6.853772039018193
0.15,0.9375,120,28,30,0.9375,0.075,-0.640227711737223,0.6628124999999999,0.003233511163335128,10,24.7,0,308.08547405829995,0,9.700533490005384,6.855792983495278
0.175,1.1249999999999998,120,28,30,1.1249999999999998,0.08999999999999998,-0.7682732540846675,0.7953749999999998,0.0044705876879290625,13,24.7,0,309.09135628808417,0,13.411763063787188,6.858587100800234
0.19999999999999998,1.3124999999999998,120,28,30,1.3124999999999998,0.10499999999999998,-0.8963187964321121,0.9279374999999997,0.005887662708387225,18,24.7,0,310.41608039747143,0,17.662988125161675,6.862266889992976
0.22499999999999998,1.4999999999999998,120,28,30,1.4999999999999998,0.11999999999999998,-1.0243643387795567,1.0604999999999998,0.007477986281114708,22,24.7,0,312.0986273107219,0,22.433958843344122,6.8669406314186725
0.24999999999999997,1.6874999999999996,120,28,30,1.6874999999999996,0.13499999999999998,-1.1524098811270012,1.1930624999999997,0.009235061585401409,28,24.7,0,314.1765161674375,0,27.705184756204225,6.8727125449095485
0.27499999999999997,1.8749999999999996,120,28,30,1.8749999999999996,0.14999999999999997,-1.2804554234744459,1.3256249999999996,0.011152635431313859,33,24.7,0,316.685859139483,0,33.457906293941576,6.87968294205412
0.3,2.0624999999999996,120,28,30,2.0624999999999996,0.16499999999999998,-1.4085009658218903,1.4581874999999995,0.013224689123541092,40,24.7,0,319.66141419228006,0,39.67406737062328,6.887948372756333
0.325,2.2499999999999996,120,28,30,2.2499999999999996,0.17999999999999997,-1.536546508169335,1.5907499999999997,0.015445429667846304,46,24.7,0,323.13663586754546,0,46.336289003538916,6.897601766298737
0.35000000000000003,2.4375,120,28,30,2.4375,0.195,-1.66459205051678,1.7233124999999998,0.017809281307276572,53,24.7,0,327.1437241616827,0,53.42784392182972,6.908732567115785
0.37500000000000006,2.625,120,28,30,2.625,0.21,-1.7926375928642246,1.855875,0.020310877375764706,61,24.7,0,331.7136715712295,0,60.93263212729412,6.921426865475638
0.4000000000000001,2.8125000000000004,120,28,30,2.8125000000000004,0.22500000000000003,-1.9206831352116696,1.9884375000000003,0.02294505245722104,69,24.7,0,336.8763083741046,0,68.83515737166312,6.935767523261402
0.4250000000000001,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.025706834838659258,77,24.7,0,342.6603462128028,0,77.12050451597777,6.951834295035564
0.4500000000000001,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.02836505038079354,85,24.7,0,349.04248254848153,0,85.09515114238062,6.96956245152356
0.47500000000000014,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.030923582840097785,93,24.7,0,356.00028868750314,0,92.77074852029335,6.98888969079862
0.5000000000000001,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.033386170332178125,100,24.7,0,3.512177012243683,0,100.15851099653437,7.009756047256232
0.5250000000000001,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.03575641079330545,107,24.7,0,11.557369440737602,0,107.26923237991636,7.032103804002048
0.5500000000000002,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.0380377672371405,114,24.7,0,20.115867069094293,0,114.11330171142151,7.055877408525261
0.5750000000000002,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.04023357281433174,121,24.7,0,29.168420952318684,0,120.70071844299522,7.0810233915342184
0.6000000000000002,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.042347035682378305,127,24.7,0,38.69650398085378,0,127.04110704713491,7.107490288835705
0.6250000000000002,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.04438124369287312,133,24.7,0,48.682283811750494,0,133.14373107861937,7.135228566143751
0.6500000000000002,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.04633916890297438,139,24.7,0,59.108596814919565,0,139.01750670892315,7.16419054670811
0.6750000000000003,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.04822367191769685,145,24.7,0,69.95892299640172,0,144.67101575309056,7.194330341656671
0.7000000000000003,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.05003750606936722,150,24.7,0,81.21736186200906,0,150.11251820810168,7.225603782950025
0.7250000000000003,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.05178332144034996,155,24.7,0,92.86860918608772,0,155.34996432104987,7.257968358850244
0.7500000000000003,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.05346366873492083,160,24.7,0,104.89793465144476,0,160.3910062047625,7.291383151809569
0.7750000000000004,3,120,28,30,3,0.24,-2.048728677559114,2.121,0.05508100300594531,165,24.7,0,117.29116032778256,0,165.24300901783593,7.325808778688285
