t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns,observer_error_deg,observer_error_age
1.0019766000041272,0.0,1200,26.6,-51.5,6.66,0.13,-4.53,4.86,0.029,522,25.2,0,111.752928,1.550000160932541e-05,524.99606783672,2.0303344666666665,135.13557,0.0004889000047114678
1.0281652999983635,0.0,1200,26.6,-51.3,6.77,0.13,-4.93,4.61,0.026,539,25.2,0,157.082512,1.309999788645655e-05,541.9740418904602,2.1562499777777777,84.55463,0.0003971999976783991
1.0544140999991214,0.0,1200,26.6,-51.4,6.66,0.13,-4.55,4.78,0.029,557,25.2,0,203.97216,1.7099999240599573e-05,559.4124586047491,2.286499,13.3938,0.0005689000026904978
1.0805995000046096,0.0,1200,26.7,-51.1,6.73,0.13,-4.84,4.7,0.027,572,25.2,0,251.520992,1.769999653333798e-05,575.0982644437504,2.418579088888889,-133.0253,0.00032419999479316175
1.1070332000017515,0.0,1200,26.7,-51.0,6.66,0.13,-4.71,4.69,0.028,589,25.2,0,301.398912,1.3800003216601908e-05,593.2665303905118,2.5571288666666665,134.64459,0.00039340000512311235
1.1331902000019909,0.0,1200,26.6,-51.1,6.79,0.13,-4.67,4.87,0.029,606,25.2,0,351.958016,2.4900000425986946e-05,610.2585490394929,2.697570822222222,77.14789,0.0004537999993772246
1.160035799999605,0.0,1200,26.7,-51.4,6.78,0.13,-4.8,4.73,0.028,623,25.2,0,45.153808,1.2099997547920793e-05,627.0540443596461,2.845336911111111,-45.87744,0.0003552999987732619
1.185998600005405,0.0,1200,26.6,-51.5,6.8,0.13,-4.84,4.75,0.027,639,25.2,0,97.558592,1.2399999832268804e-05,642.3503580569828,2.9909057555555556,155.61952,0.0003423000016482547
1.2120259000002989,0.0,1200,26.6,-51.3,6.78,0.13,-4.79,4.74,0.028,656,25.2,0,151.940912,1.2800002878066152e-05,660.4529996031981,3.1419677555555556,117.1382,0.00039939999987836927
1.237977900003898,0.0,1200,26.6,-51.4,6.78,0.13,-4.71,4.81,0.029,675,25.2,0,207.57568,1.290000363951549e-05,677.5723279961634,3.296508777777778,-24.44234,0.00034610000147949904
1.2645025000019814,0.0,1200,26.6,-51.1,6.74,0.13,-4.75,4.83,0.029,690,25.2,0,265.078128,2.010000025620684e-05,693.3013691665741,3.4562378000000002,178.57044,0.0003783000065595843
1.2909701000025962,0.0,1200,26.7,-51.1,6.81,0.13,-4.78,4.8,0.029,707,25.2,0,324.250496,1.6199999663513154e-05,710.5672818159943,3.6206054888888892,119.38043,0.0003947000004700385
1.3169589000026463,0.0,1200,26.6,-51.3,6.83,0.13,-4.81,4.79,0.029,725,25.2,0,23.884278,1.6800004232209176e-05,728.8205645936575,3.7862548833333336,-20.89707,0.0002666000000317581
1.3433795000019018,0.0,1200,26.7,-51.4,6.83,0.13,-4.8,4.81,0.029,740,25.2,0,85.187992,2.1899999410379678e-05,744.224317633876,3.956542977777778,-137.76324,0.0002297000028192997
1.369523699999263,0.0,1200,26.7,-51.3,6.84,0.13,-4.84,4.79,0.029,757,25.2,0,147.524416,1.7700003809295595e-05,760.112455044215,4.129699711111112,121.93126,0.00041420000343350694
1.396327400005248,0.0,1200,26.7,-51.3,6.84,0.13,-4.87,4.76,0.028,776,25.2,0,213.1128,2.680000034160912e-05,778.9824650224436,4.3118896666666675,-44.3412,0.0004515000036917627
1.4229038000048604,0.0,1200,26.6,-51.0,6.8,0.13,-4.81,4.9,0.027,791,25.2,0,278.964832,1.679999695625156e-05,795.1373665243823,4.494811977777779,-163.81921,0.0004482000003918074
1.449454000001424,0.0,1200,26.7,-51.0,6.9,0.13,-4.8,4.88,0.028,808,25.2,0,346.11328,1.32000059238635e-05,810.6341043565733,4.6813354444444455,90.27615,0.0004532000020844862
1.475644000005559,0.0,1200,26.7,-51.3,6.83,0.13,-4.78,4.81,0.029,824,25.2,0,54.140624,1.3199998647905886e-05,828.9683552936942,4.87030028888889,-102.6413,0.00031680000392952934
1.5021648000038113,0.0,1200,26.7,-51.3,6.86,0.14,-4.95,4.8,0.028,841,25.2,0,124.057616,1.799999881768599e-05,845.7091218495289,5.064514155555557,144.93156,0.00032130000181496143
1.5284069000044838,0.0,1200,26.7,-51.4,6.97,0.14,-4.88,4.91,0.028,860,25.2,0,194.875488,3.5400000342633575e-05,862.6201578107308,5.261230466666668,50.56112,0.0004284000024199486
1.5552687000017613,0.0,1200,26.7,-51.1,6.75,0.13,-4.78,4.85,0.029,874,25.2,0,268.0664,1.340000017080456e-05,879.0901822941296,5.464538555555557,-179.14714,0.000450699997600168
1.5815876999986358,0.0,1200,26.7,-51.1,6.97,0.14,-4.94,4.87,0.028,891,25.2,0,341.784672,1.7099999240599573e-05,897.3069594168919,5.669311533333335,106.03722,0.0002842999965650961
1.6080689000009443,0.0,1200,26.6,-51.4,6.85,0.13,-4.79,4.88,0.029,908,25.2,0,56.755372,1.9700004486367106e-05,912.8556568973391,5.877563477777779,-69.84733,0.00022110000281827524
1.6346389000027557,0.0,1200,26.7,-51.3,6.97,0.14,-4.94,4.92,0.028,925,25.2,0,132.78076,1.460000203223899e-05,927.7587364733467,6.088745111111113,118.45956,0.00033800000528572127
1.6606280999985756,0.0,1200,26.7,-51.3,6.9,0.14,-4.87,4.82,0.029,943,25.2,0,210.234368,1.219999830937013e-05,945.9668265725052,6.303894022222224,13.00006,0.0004484999954001978
1.68710640000063,0.0,1200,26.6,-51.1,6.89,0.14,-4.82,5.01,0.029,959,25.2,0,289.006336,1.679999695625156e-05,963.1976122791758,6.522705044444446,151.86674,0.0005098999972688034
1.7136269000038737,0.0,1200,26.7,-51.2,6.97,0.14,-5.03,4.78,0.027,976,25.2,0,10.085449,1.750000228639692e-05,980.2723475456385,6.747924802777779,26.42538,0.00038749999657738954
1.7399087000012514,0.0,1200,26.7,-51.4,6.95,0.14,-4.83,4.93,0.029,991,25.2,0,90.373536,1.219999830937013e-05,995.3047954686712,6.970947266666668,-165.45166,0.00019469999824650586
1.766443500004243,0.0,1200,26.7,-51.4,7.01,0.14,-4.87,4.97,0.029,1009,25.2,0,173.847664,3.7099998735357076e-05,1014.9519850814038,7.202819844444446,67.26886,0.0003749000024981797
1.7932217999987188,0.0,1200,26.7,-51.2,6.91,0.14,-4.91,4.91,0.029,1025,25.2,0,259.321296,1.2599994079209864e-05,1028.4268889587916,7.440246600000002,-175.001,0.0005342999938875437
1.8195743000032962,0.0,1200,26.7,-51.2,7.01,0.14,-4.96,4.91,0.029,1042,25.2,0,345.058592,1.2299999070819467e-05,1046.8746062035157,7.678405755555557,101.05142,0.00036410000029718503
1.8455729000052088,0.0,1200,26.7,-51.4,6.95,0.14,-4.96,4.87,0.028,1058,25.2,0,70.5542,1.630000042496249e-05,1062.1800459547778,7.915893555555558,-142.69554,0.00020959999528713524
1.8723382000025595,0.0,1200,26.7,-51.4,7.0,0.14,-4.94,4.95,0.028,1075,25.2,0,159.521488,1.460000203223899e-05,1080.0625566063554,8.163024911111114,70.26684,0.00032020000071497634
1.8984065000040573,0.0,1200,26.7,-51.3,6.93,0.14,-4.94,4.91,0.028,1091,25.2,0,248.071296,1.3700002455152571e-05,1096.111620617025,8.408996600000002,-72.8069,0.0003208999987691641
1.924594200005231,0.0,1200,26.6,-51.2,7.04,0.14,-4.94,4.96,0.028,1107,25.2,0,338.642592,1.1800002539530396e-05,1114.69199914647,8.660583533333336,102.19473,0.0003524999992805533
1.9513255999991088,0.0,1200,26.6,-51.4,6.92,0.14,-4.96,4.97,0.027,1124,25.2,0,71.630856,1.8999999156221747e-05,1130.0045572481988,8.91888426666667,-24.95679,0.000338700003339909
1.9773969000016223,0.0,1200,26.7,-51.3,7.07,0.14,-4.94,5.0,0.028,1141,25.2,0,163.937984,1.4199998986441642e-05,1146.427561932511,9.175292955555559,98.96448,0.000338700003339909
2.0037761999992654,0.0,1200,26.7,-51.2,6.89,0.14,-4.88,4.94,0.029,1156,25.2,0,258.244624,1.580000389367342e-05,1163.3031884198995,9.437255844444447,-152.91562,0.00042660000326577574
2.0304217000011704,0.0,1200,26.7,-51.1,6.4,0.12,-4.5,4.48,0.028,1174,25.2,0,355.05616,6.049999501556158e-05,1179.8115423344843,9.706176777777781,95.99762,0.0004199999966658652
2.0569427000009455,0.0,1200,26.7,-51.4,5.44,0.1,-4.03,3.95,0.026,1187,25.2,0,92.724608,1.2999997125007212e-05,1194.0424466374589,9.977478022222225,-152.9659,0.00042299999768147245
2.083610100002261,0.0,1200,26.7,-51.3,5.05,0.09,-3.59,3.53,0.024,1202,25.2,0,190.568848,1.2299999070819467e-05,1206.6576621619795,10.24926757777778,42.37523,0.0005072999992989935
2.110209099999338,0.0,1200,26.7,-51.1,4.07,0.07,-3.05,3.22,0.025,1211,25.2,0,289.709472,1.2999997125007212e-05,1219.1755801359557,10.524658200000003,-152.86903,0.00044189999607624486
2.1369690999999875,0.0,1200,26.7,-51.2,3.71,0.06,-2.88,2.74,0.024,1220,25.2,0,29.61914,1.2699994840659201e-05,1229.6447232889639,10.802185055555558,21.34986,0.00028619999648071826
2.1633628999989014,0.0,1200,26.7,-51.3,3.42,0.06,-2.58,2.62,0.023,1225,25.2,0,127.727048,1.2299999070819467e-05,1234.5719826639543,11.074707022222224,129.05904,0.00044809999963035807
2.189857099998335,0.0,1200,26.7,-51.3,3.08,0.05,-2.38,2.36,-0.023,1230,25.2,0,225.944832,1.4999997802078724e-05,1236.969588901497,11.347534200000002,-16.11296,0.0005831000016769394
2.2163126000014017,0.0,1200,26.7,-51.1,2.53,0.04,-2.18,2.22,0.023,1233,25.2,0,325.81056,1.6600002709310502e-05,1244.0639684671214,11.624939000000001,117.33133,0.00035430000571068376
2.2427738000042154,0.0,1200,26.7,-51.3,2.36,0.04,-2.16,2.08,-0.022,1235,25.2,0,64.731444,1.5199999324977398e-05,1244.7840131765493,11.899719233333334,-127.43747,0.00034149999555666
2.269318700004078,0.0,1200,26.7,-51.3,2.7,0.04,-2.01,2.06,0.022,1237,25.2,0,163.54248,1.5600002370774746e-05,1244.0485204087486,12.174194333333334,113.3381,0.00037739999970654026
2.2959842999989633,0.0,1200,26.7,-51.1,1.98,0.04,-1.94,1.93,0.023,1237,25.2,0,263.540032,1.630000042496249e-05,1246.2513124024429,12.451965311111111,-128.00928,0.00040050000097835436
2.3223428999990574,0.0,1200,26.7,-51.1,2.62,0.04,-1.92,1.89,0.022,1239,25.2,0,1.801757,3.35000004270114e-05,1247.847533991034,12.724914547222223,32.41278,0.00028139999631093815
2.3486096000051475,0.0,1200,26.7,-51.3,1.76,0.03,-1.86,1.92,0.022,1239,25.2,0,99.909664,1.2800002878066152e-05,1244.8514779686586,12.997436511111111,-144.41455,0.0003339000031701289
2.374647399999958,0.0,1200,26.7,-51.3,2.55,0.03,-1.9,1.82,0.021,1240,25.2,0,197.841792,1.2200005585327744e-05,1246.3451411452972,13.2694702,7.33109,0.0002964000013889745
2.400783600001887,0.0,1200,26.7,-51.1,1.61,0.03,-1.73,1.86,0.022,1239,25.2,0,294.763168,1.7700003809295595e-05,1245.5138238265647,13.538696244444445,132.59959,0.00021969999943394214
2.4270438000021386,0.0,1200,26.7,-51.2,2.42,0.03,-1.9,1.77,0.022,1239,25.2,0,32.958984,1.5099998563528061e-05,1244.7574240990796,13.8114624,-8.93107,0.00033819999953266233
2.45327769999858,0.0,1200,26.7,-51.2,1.76,0.03,-1.79,1.88,0.022,1237,25.2,0,130.012208,1.2700002116616815e-05,1242.566460739451,14.081054688888889,126.41211,0.00034900000173365697
2.479577700003574,0.0,1200,26.7,-51.2,2.2,0.03,-1.85,1.79,-0.021,1237,25.2,0,228.208,1.2800002878066152e-05,1242.795834367543,14.353820777777777,-32.04107,0.00037929999962216243
2.505752400000347,0.0,1200,26.7,-51.1,1.89,0.03,-1.78,1.84,0.023,1235,25.2,0,325.67872,1.840000186348334e-05,1240.4394556026264,14.624572777777777,117.18752,0.0002725000013015233
2.531714299999294,0.0,1200,26.7,-51.3,1.9,0.03,-1.87,1.8,0.021,1235,25.2,0,61.743164,1.2999997125007212e-05,1239.777452071357,14.891418455555554,-103.95238,0.0002781000002869405
2.5579804000008153,0.0,1200,26.7,-51.3,2.42,0.03,-1.84,1.89,0.021,1234,25.2,0,159.565424,1.599999814061448e-05,1238.8141350598898,15.163146955555554,117.08263,0.0003816999960690737
2.584429300004558,0.0,1200,26.7,-51.2,1.58,0.03,-1.85,1.82,0.021,1233,25.2,0,257.937008,1.2100004823878407e-05,1240.09247228653,15.436401355555555,-122.94888,0.00036660000478150323
2.6105872000043746,0.0,1200,26.7,-51.1,2.55,0.03,-1.81,1.85,0.023,1233,25.2,0,354.770496,1.2600001355167478e-05,1237.9855664220802,15.705383266666665,37.88754,0.0003480000013951212
2.63652450000518,0.0,1200,26.7,-51.3,1.53,0.03,-1.87,1.85,0.022,1232,25.2,0,90.571288,1.1999996786471456e-05,1235.8544691569577,15.971496577777776,-148.76106,0.0004008999967481941
2.662793800001964,0.0,1200,26.7,-51.3,2.62,0.03,-1.89,1.84,0.021,1233,25.2,0,188.459472,1.2899996363557875e-05,1237.6598814913689,16.243408199999998,21.23507,0.00012759999663103372
2.689310200003092,0.0,1200,26.7,-51.1,1.67,0.03,-1.8,1.92,0.022,1231,25.2,0,286.479488,1.7799997294787318e-05,1235.866097803034,16.51568602222222,-150.71062,0.00026509999588597566
2.715764400003536,0.0,1200,26.7,-51.3,2.29,0.03,-1.91,1.81,0.022,1231,25.2,0,24.47754,1.3799995940644294e-05,1234.8785211346656,16.78790283333333,10.12122,0.000356399999873247
2.742379000002984,0.0,1200,26.7,-51.3,2.05,0.03,-1.84,1.9,0.022,1230,25.2,0,122.607424,1.4400000509340316e-05,1233.8772250627035,17.06048584444444,124.82509,0.00035090000164927915
2.7685561000034795,0.0,1200,26.7,-51.3,2.3,0.03,-1.93,1.85,0.022,1230,25.2,0,220.209968,1.4999997802078724e-05,1236.2271792054507,17.33160402222222,-8.52666,0.0004214000000501983
2.7947998000017833,0.0,1200,26.7,-51.1,2.26,0.03,-1.84,1.93,0.022,1228,25.2,0,316.318368,3.3700001949910074e-05,1232.3431472206723,17.5985718,123.04335,0.0003485999986878596
2.8210939000055077,0.0,1200,26.7,-51.3,2.01,0.03,-1.9,1.85,0.023,1227,25.2,0,53.876952,1.340000017080456e-05,1232.753536535785,17.869567866666664,-83.00406,0.00040389999776380137
2.8471368000027724,0.0,1200,26.7,-51.3,2.37,0.04,-1.89,1.92,0.023,1226,25.2,0,150.380864,1.2600001355167478e-05,1232.8838603184925,18.137634288888886,121.69006,0.00037960000190651044
2.8733585000009043,0.0,1200,26.7,-51.2,1.9,0.03,-1.94,1.88,0.021,1226,25.2,0,246.225584,3.4199998481199145e-05,1231.0335049674288,18.40386962222222,-96.90807,0.00042469999607419595
2.8999371000027168,0.0,1200,26.7,-51.1,2.5,0.04,-1.88,1.95,0.022,1226,25.2,0,345.124512,1.2899996363557875e-05,1230.2570320438206,18.678588866666665,51.04144,0.00032509999437024817
2.926739499998803,0.0,1200,26.7,-51.3,1.86,0.03,-1.91,1.9,0.022,1225,25.2,0,82.397464,9.439999848837033e-05,1228.6406039844278,18.94879151111111,-109.65395,0.00037570000131381676
2.953515900000639,0.0,1200,26.7,-51.3,2.62,0.04,-1.92,1.89,0.022,1225,25.2,0,182.395024,1.6900004993658513e-05,1229.7791187332589,19.226562511111112,40.86578,0.0003316000002087094
2.979972799999814,0.0,1200,26.7,-51.1,1.93,0.04,-1.9,1.95,0.021,1224,25.2,0,279.602048,1.5799996617715806e-05,1227.6985713902316,19.496582022222224,157.31459,0.0005066999947302975
3.006212400003278,0.0,1200,26.7,-51.2,2.68,0.04,-1.97,1.88,0.022,1225,25.2,0,17.1167,1.4400000509340316e-05,1231.3988457793598,19.767456055555556,18.55764,0.0003934999986086041
3.0325759000043035,0.0,1200,26.7,-51.3,1.89,0.04,-1.85,1.97,0.023,1223,25.2,0,113.840336,1.2600001355167478e-05,1228.183483238087,20.03613282222222,146.06133,0.0003832000002148561
3.0591802000053576,0.0,1200,26.7,-51.3,2.56,0.04,-1.99,1.86,0.022,1224,25.2,0,212.058112,1.920000067912042e-05,1231.479848728878,20.30895997777778,-50.63214,0.00026950000028591603
3.085347300002468,0.0,1200,26.7,-51.1,1.91,0.04,-1.89,1.98,0.022,1222,25.2,0,308.32032,1.32000059238635e-05,1228.5751242514714,20.576355,131.3224,0.0003780000042752363
3.111380900001677,0.0,1200,26.7,-51.2,2.59,0.04,-1.96,1.92,0.021,1222,25.2,0,43.571776,1.5099998563528061e-05,1227.6151753729034,20.84094237777778,-67.63147,0.0004374999989522621
3.1376454000055674,0.0,1200,26.7,-51.2,1.99,0.04,-1.89,1.96,0.023,1221,25.2,0,139.899904,1.3000004400964826e-05,1224.3930610853292,21.108520511111113,124.71107,0.0004944000029354356
3.1639747000008356,0.0,1200,26.7,-51.2,2.12,0.04,-1.95,1.88,-0.022,1221,25.2,0,236.777344,1.290000363951549e-05,1225.1205505755408,21.37762451111111,-78.02649,0.0005590000000665896
3.1909759000045597,0.0,1200,26.7,-51.0,2.29,0.04,-1.93,1.95,0.022,1220,25.2,0,334.138176,8.97999998414889e-05,1220.8783748592516,21.648071266666665,84.68521,0.0003145000009681098
3.2171539000046323,0.0,1200,26.7,-51.3,1.96,0.04,-1.97,1.94,0.021,1219,25.2,0,72.35596,1.2399999832268804e-05,1224.0899346448682,21.920898444444443,-64.59151,0.0004352999967522919
3.2431310000029043,0.0,1200,26.7,-51.3,2.61,0.04,-1.92,1.99,0.022,1220,25.2,0,168.266608,1.219999830937013e-05,1226.2575016566557,22.18731691111111,78.80801,0.0003665999975055456
3.2695996000038576,0.0,1200,26.7,-51.1,1.93,0.04,-1.94,1.91,0.023,1219,25.2,0,264.748528,1.7600003047846258e-05,1224.8774335983283,22.455322244444446,-160.43492,0.0005031999971834011
3.295984500000486,0.0,1200,26.7,-51.1,2.72,0.04,-1.96,1.92,0.022,1220,25.2,0,2.658691,1.340000017080456e-05,1226.8866587139935,22.727294919444446,69.36059,0.00032110000029206276
3.3220895000049495,0.0,1200,26.7,-51.4,1.92,0.04,-1.94,1.99,0.022,1218,25.2,0,97.7124,1.750000228639692e-05,1227.7321390655652,22.991333,174.14982,0.0004030999989481643
3.348758899999666,0.0,1200,26.7,-51.3,2.76,0.04,-2.0,1.92,0.022,1220,25.2,0,195.314944,1.4899997040629387e-05,1223.2892101057453,23.262451177777777,-26.95201,0.0005729999975301325
3.3748728999999003,0.0,1200,26.7,-51.1,1.85,0.04,-1.86,2.0,0.023,1218,25.2,0,291.665024,1.460000203223899e-05,1223.1437985569137,23.53009028888889,169.1436,0.0004172000044491142
3.401100700000825,0.0,1200,26.7,-51.3,2.55,0.04,-2.0,1.87,0.022,1218,25.2,0,27.949218,1.5599995094817132e-05,1224.79581902003,23.797546383333334,-34.07373,0.0003121999980066903
3.4277931000033277,0.0,1200,26.7,-51.3,1.96,0.04,-1.92,1.99,0.022,1217,25.2,0,125.8374,2.059999678749591e-05,1221.9942069042454,24.069458,171.9571,0.0003656999979284592
3.4541153000027407,0.0,1200,26.7,-51.3,2.4,0.04,-1.99,1.93,0.021,1218,25.2,0,222.253424,1.3899996702093631e-05,1223.2891092727064,24.33728028888889,-41.19122,0.00042269999539712444
3.4801234000042314,0.0,1200,26.7,-51.1,2.24,0.04,-1.91,1.98,0.022,1217,25.2,0,317.834464,1.2200005585327744e-05,1224.341926997615,24.60278317777778,122.46909,0.0003339000031701289
3.5063885000054142,0.0,1200,26.7,-51.4,2.21,0.04,-1.96,1.91,-0.022,1216,25.2,0,53.305664,1.3299999409355223e-05,1220.7050193099385,24.86798095555556,-50.14959,0.00042270000267308205
3.5330706000022474,0.0,1200,26.7,-51.3,2.44,0.04,-1.94,1.95,0.023,1216,25.2,0,150.996096,1.5899997379165143e-05,1220.0880196829446,25.13934326666667,120.52829,0.00010399999882793054
