t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns
0.025,0.0,120,28,30,0.0,0.0,-0.0,0.0,3.3361538737550195e-06,0,24.7,0,52.11275869154338,0,0.010008461621265058,4.144757663032065
0.05,0.1875,120,28,30,0.1875,0.015,-0.09373584268104171,0.1325625,0.00016893919994408627,1,24.7,0,52.15077001153077,0,0.5068175998322588,4.14486325003203
0.07500000000000001,0.375,120,28,30,0.375,0.03,-0.18747168536208342,0.265125,0.0004940602836273772,1,24.7,0,52.2619335753468,0,1.4821808508821315,4.145172037709297
0.1,0.5625000000000001,120,28,30,0.5625000000000001,0.04500000000000001,-0.2812075280431252,0.3976875000000001,0.000972717478513142,3,24.7,0,52.48079500801214,0,2.918152435539426,4.145779986133367
0.125,0.75,120,28,30,0.75,0.06,-0.37494337072416684,0.53025,0.0015991531804312876,5,24.7,0,52.840604473609346,0,4.797459541293863,4.146779456871137
0.15,0.9375,120,28,30,0.9375,0.075,-0.4686792134052085,0.6628124999999999,0.0023678256953681,7,24.7,0,53.373365255067256,0,7.1034770861042995,4.148259347930742
0.175,1.1249999999999998,120,28,30,1.1249999999999998,0.08999999999999998,-0.5624150560862502,0.7953749999999998,0.003273401142835379,10,24.7,0,54.109880512205336,0,9.820203428506137,4.150305223645015
0.19999999999999998,1.3124999999999998,120,28,30,1.3124999999999998,0.10499999999999998,-0.6561508987672918,0.9279374999999997,0.004310745662863232,13,24.7,0,55.079798286349615,0,12.932236988589695,4.152999439684304
0.22499999999999998,1.4999999999999998,120,28,30,1.4999999999999998,0.11999999999999998,-0.7498867414483336,1.0604999999999998,0.005474917915230636,16,24.7,0,56.311654817276576,0,16.42475374569191,4.156421263381324
0.24999999999999997,1.6874999999999996,120,28,30,1.6874999999999996,0.13499999999999998,-0.8436225841293752,1.1930624999999997,0.006761161859974861,20,24.7,0,57.832916235770654,0,20.283485579924584,4.160646989543808
0.27499999999999997,1.8749999999999996,120,28,30,1.8749999999999996,0.14999999999999997,-0.9373584268104168,1.3256249999999996,0.008164899808631774,24,24.7,0,59.67001869271303,0,24.494699425895323,4.165750051924203
0.3,2.0624999999999996,120,28,30,2.0624999999999996,0.16499999999999998,-1.0310942694914584,1.4581874999999995,0.009681725736054652,29,24.7,0,61.848406983325276,0,29.045177208163953,4.171801130509237
0.325,2.2499999999999996,120,28,30,2.2499999999999996,0.17999999999999997,-1.1248301121725004,1.5907499999999997,0.011307398843039766,34,24.7,0,64.39257172300927,0,33.9221965291193,4.178868254786137
0.35000000000000003,2.4375,120,28,30,2.4375,0.195,-1.2185659548535421,1.7233124999999998,0.013037837360353537,39,24.7,0,67.32608512908882,0,39.11351208106061,4.1870169031363575
0.37500000000000006,2.625,120,28,30,2.625,0.21,-1.3123017975345839,1.855875,0.014869112585108639,45,24.7,0,70.67163546073812,0,44.607337755325915,4.1963100985020505
0.4000000000000001,2.8125000000000004,120,28,30,2.8125000000000004,0.22500000000000003,-1.4060376402156258,1.9884375000000003,0.01679744314077602,50,24.7,0,74.4510601674126,0,50.39232942232806,4.206808500465035
0.4250000000000001,3,120,28,30,3,0.24,-1.4997734828966673,2.121,0.018819189452446473,56,24.7,0,78.68537779421308,0,56.45756835733942,4.218570493872814
0.4500000000000001,3,120,28,30,3,0.24,-1.4997734828966673,2.121,0.020765120277429286,62,24.7,0,83.35752985663453,0,62.295360832287855,4.231548694046207
0.47500000000000014,3,120,28,30,3,0.24,-1.4997734828966673,2.121,0.022638078696475238,68,24.7,0,88.45109756334159,0,67.91423608942571,4.245697493231504
0.5000000000000001,3,120,28,30,3,0.24,-1.4997734828966673,2.121,0.02444080117480697,73,24.7,0,93.95027782767306,0,73.3224035244209,4.260972993965758
0.5250000000000001,3,120,28,30,3,0.24,-1.4997734828966673,2.121,0.02617592156020126,79,24.7,0,99.83986017871825,0,78.52776468060378,4.277332944940884
0.5500000000000002,3,120,28,30,3,0.24,-1.4997734828966673,2.121,0.027845974931143266,84,24.7,0,106.10520453822573,0,83.5379247934298,4.294736679272849
