t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns
0.0159999999741558,0.0,120,23.0,-53.4,0.0,0.0,0.0,0.0,0.0,0,24.6,0,201.70898,0.0,3.0235861101716475e-12,19.10260008333339
0.046999999991385266,0.19199999968986958,120,23.0,-53.3,-0.11,0.0,-0.12,0.06,-0.002,0,24.6,0,201.68702,0.0,3.0235861101716475e-12,19.10253908333339
0.0779999999795109,0.5639999998966232,120,23.0,-53.3,-0.28,0.0,-0.28,0.26,-0.005,0,24.6,0,201.70898,0.0,-0.1877777778248833,19.10260008333339
0.10999999998603016,0.9359999997541308,120,23.0,-53.2,-0.27,0.0,-0.53,0.48,0.01,0,24.6,0,201.66504,0.0,-0.26630303033370195,19.102478027777835
0.125,1.319999999832362,120,23.0,-53.3,-0.24,0.0,-0.77,0.75,0.016,0,24.6,0,201.73096,0.0,-0.058559999998806234,19.102661138888944
0.15599999998812564,1.5,120,23.0,-53.4,0.03,0.01,-0.95,1.01,-0.018,0,24.6,0,201.7749,0.0,0.20923809521474274,19.1027831944445
0.1879999999946449,1.8719999998575076,120,23.0,-53.6,0.31,0.02,-1.23,1.26,0.021,0,24.6,0,201.8628,0.0,0.363640661927162,19.103027361111163
0.2029999999795109,2.2559999999357387,120,23.0,-53.6,1.29,0.03,-1.54,1.55,0.022,0,24.6,0,202.1045,0.0,1.0547199999939494,19.10369875000005
0.23499999998603016,2.435999999754131,120,23.0,-53.8,1.37,0.03,-1.69,1.7,0.022,0,24.6,0,202.47802,0.0,1.9921599999941009,19.104736305555605
0.2659999999741558,2.819999999832362,120,23.0,-53.7,2.1,0.04,-1.97,1.95,0.023,2,24.6,0,202.87354,0.0,2.7011347522636,19.105834972222272
0.28099999998812564,3.1919999996898696,120,23.0,-53.4,2.59,0.05,-2.23,2.21,0.024,5,24.6,0,203.68652,0.0,5.214826666664294,19.108093250000053
0.3129999999946449,3.3719999998575076,120,23.0,-53.1,2.96,0.05,-2.38,2.35,0.024,8,24.6,0,205.00488,0.0,8.496106666667629,19.111755361111165
0.34399999998277053,3.7559999999357387,120,23.0,-52.7,3.4,0.06,-2.65,2.6,0.025,12,24.6,0,206.12548,0.0,9.973380614427715,19.11486813888894
0.375,4.127999999793246,120,23.0,-52.6,3.76,0.07,-2.94,2.87,0.025,17,24.6,0,208.38868,0.0,14.753095236622787,19.121154805555605
0.3909999999741558,4.5,120,23.0,-52.2,4.3,0.07,-3.19,3.14,0.026,23,24.6,0,211.39892,0.0,23.378879999997935,19.12951658333338
0.42199999999138527,4.69199999968987,120,23.1,-52.2,4.54,0.08,-3.29,3.37,0.024,30,24.6,0,213.9917,0.0,25.712671394200754,19.136718750000046
0.4529999999795109,5.063999999896623,120,23.1,-52.1,4.93,0.08,-3.4,3.71,0.024,38,24.6,0,218.69384,0.0,34.73771428946336,19.149780250000045
0.46899999998277053,5.435999999754131,120,23.0,-52.3,5.31,0.09,-3.7,3.85,0.027,45,24.6,0,224.14306,0.0,49.570293333326845,19.16491697222227
0.5,5.627999999793246,120,23.0,-52.4,5.37,0.1,-4.03,3.85,0.028,54,24.6,0,228.27392,0.0,57.30469333332849,19.17639158333338
0.5309999999881256,6.0,120,23.0,-52.2,5.73,0.12,-4.34,4.11,0.028,63,24.6,0,235.41504,0.0,62.151238089036845,19.196228027777828
0.5469999999913853,6.371999999857508,120,23.0,-51.9,6.27,0.12,-4.61,4.44,0.027,75,24.6,0,244.27002,0.0,84.25781333333362,19.22082519444449
0.5779999999795109,6.563999999896623,120,23.0,-51.9,6.5,0.12,-4.32,4.89,0.028,89,24.6,0,251.21338,0.0,95.27344000000085,19.240112305555602
0.6099999999860302,6.935999999754131,120,23.0,-52.0,6.84,0.14,-4.98,4.69,0.03,104,24.6,0,262.85888,0.0,100.3573522435424,19.272460916666713
0.6409999999741558,7.319999999832362,120,23.0,-52.3,7.37,0.15,-5.27,5.16,0.027,121,24.6,0,276.76758,0.0,119.73281326071661,19.31109619444449
0.6559999999881256,7.69199999968987,120,23.0,-52.4,7.57,0.16,-5.21,5.47,0.031,140,24.6,0,287.31446,0.0,151.40629333333095,19.340393083333378
0.6879999999946449,7.871999999857508,120,23.0,-52.3,7.95,0.17,-5.79,5.45,0.029,161,24.6,0,305.24414,0.0,158.63947990176712,19.390197750000045
0.7189999999827705,8.255999999935739,120,23.1,-52.5,8.14,0.17,-5.66,5.83,0.03,184,24.6,0,325.83252,0.0,184.87158392007618,19.44738769444449
0.7349999999860302,8.627999999793246,120,23.0,-52.6,8.65,0.18,-5.94,6.25,0.032,210,24.6,0,341.3672,0.0,230.39066666666713,19.49053958333338
0.7659999999741558,8.819999999832362,120,23.1,-52.9,8.87,0.2,-6.46,6.08,0.029,239,24.6,0,7.51464,0.0,267.59765333333235,19.563171361111156
0.7969999999913853,9.19199999968987,120,23.0,-52.7,9.14,0.21,-6.51,6.39,0.031,267,24.6,0,36.78222,0.0,271.56747044289506,19.64447019444449
0.8129999999946449,9.563999999896623,120,23.0,-52.5,9.54,0.22,-6.74,6.72,0.031,297,24.6,0,58.18359,0.0,333.9257866666685,19.70391844444449
0.8439999999827705,9.755999999935739,120,23.0,-52.5,9.77,0.22,-6.85,6.92,0.031,331,24.6,0,93.40576,0.0,377.57813333333274,19.8017578055556
