t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns,observer_error_deg,observer_error_age
0.5009436999971513,0.0,300,26.5,-52.2,5.57,0.11,-4.3,3.95,0.028,100,25.2,0,57.304688,1.2299999070819467e-05,100.35473963874756,0.1774291999999998,-104.99678,0.00031070000113686547
0.526983099996869,0.0,300,26.5,-51.9,5.95,0.11,-4.23,4.21,0.025,112,25.2,0,67.9834,1.170000177808106e-05,112.22542578063799,0.20709228888888873,-131.97676,0.000375000003259629
0.5529487000021618,0.0,300,26.5,-51.9,5.75,0.1,-3.9,4.24,0.028,124,25.2,0,79.738768,1.2600001355167478e-05,124.7253315447799,0.23974608888888865,-165.72224,0.0003539000026648864
0.5791688000026625,0.0,300,26.5,-52.1,5.93,0.11,-4.37,4.0,0.026,136,25.2,0,92.438968,1.1500000255182385e-05,136.79050455843156,0.27502442222222195,-179.71632,0.00038940000376896933
0.6051628999994136,0.0,300,26.5,-51.8,5.81,0.1,-3.85,4.34,0.028,149,25.2,0,106.347656,1.2500000593718141e-05,150.03387733765544,0.31365966666666634,146.40901,0.0003552999987732619
0.63135229999898,0.0,300,26.5,-51.5,5.83,0.11,-4.36,3.87,0.027,162,25.2,0,121.069336,1.4099998224992305e-05,162.99356662367884,0.35455322222222185,128.892,0.00043989999539917335
0.6579490000003716,0.0,300,26.5,-51.4,5.79,0.1,-3.87,4.28,0.028,175,25.2,0,137.197264,1.750000228639692e-05,176.17385793403682,0.39935302222222185,126.27765,0.00036720000207424164
0.6844502000021748,0.0,300,26.5,-51.3,5.78,0.11,-4.32,3.85,0.026,188,25.2,0,154.489744,1.720000000204891e-05,189.49248364304918,0.4473876888888886,76.94931,0.00040770000487100333
0.7110047000023769,0.0,300,26.5,-51.4,5.59,0.1,-3.77,4.1,0.027,203,25.2,0,172.814944,1.309999788645655e-05,203.22397424869277,0.4982910222222219,32.38095,0.00034610000147949904
0.7374130000025616,0.0,300,26.5,-51.5,5.66,0.1,-4.08,3.9,0.025,217,25.2,0,192.392576,1.1600001016631722e-05,216.87243670119207,0.552673333333333,-15.73794,0.00045479999971576035
0.7634767999988981,0.0,300,26.5,-51.2,5.34,0.09,-3.81,3.72,0.026,228,25.2,0,212.299808,1.1299998732283711e-05,230.15122343044303,0.6079711999999997,-51.15609,0.00039290000131586567
0.7895360999973491,0.0,300,26.5,-51.1,4.94,0.08,-3.32,3.62,0.026,239,25.2,0,232.734368,1.2799995602108538e-05,241.99982926335542,0.6647338666666663,-115.22464,0.00031689999741502106
0.8158556999987923,0.0,300,26.5,-50.8,4.04,0.07,-3.28,3.22,0.024,249,25.2,0,254.17968,1.219999830937013e-05,252.863097470844,0.7243041777777774,-139.35759,0.00039539999852422625
0.8420161999965785,0.0,300,26.5,-50.8,3.93,0.06,-2.89,2.85,0.023,259,25.2,0,276.152352,1.3499993656296283e-05,262.9428506024456,0.7853393777777775,160.54494,0.0004058999984408729
0.8682492000007187,0.0,300,26.5,-50.8,3.62,0.05,-2.55,2.52,0.024,267,25.2,0,298.652352,1.4299999747890979e-05,270.7280960286903,0.8478393777777775,147.41823,0.00044460000208346173
0.8944013000000268,0.0,300,26.5,-50.9,3.32,0.05,-2.27,2.4,0.024,274,25.2,0,321.459968,1.4999997802078724e-05,277.9540918081472,0.9111938666666664,114.16858,0.0003847999978461303
0.9211670000004233,0.0,300,26.5,-51.0,3.11,0.04,-2.2,2.17,0.022,280,25.2,0,344.9048,1.5199999324977398e-05,284.0643765366043,0.9763183999999997,30.25088,0.00043220000225119293
0.9477788000003784,0.0,300,26.5,-51.4,2.68,0.04,-2.05,1.85,0.021,287,25.2,0,9.18457,1.2099997547920793e-05,290.59360695257976,1.0437622055555553,-3.04016,0.0004247999968356453
0.9738149999975576,0.0,300,26.5,-51.6,1.87,0.03,-1.72,1.78,0.021,290,25.2,0,32.387696,1.170000177808106e-05,293.9453630267302,1.108215333333333,-55.60085,0.00033680000342428684
1.0006107000008342,0.0,300,26.5,-51.6,1.04,0.03,-1.64,1.74,-0.021,292,25.2,0,56.162108,2.540000423323363e-05,295.95595534383773,1.1742553666666664,-96.25436,0.00033909999910974875
1.0268989000032889,0.0,300,26.5,-51.5,0.97,0.03,-1.64,1.68,0.021,294,25.2,0,79.804688,1.3600001693703234e-05,297.70346808176856,1.2399291999999997,-149.67473,0.00034109999978682026
1.0530428999991273,0.0,300,26.5,-51.6,2.02,0.03,-1.49,1.64,0.021,296,25.2,0,103.623048,1.1900003300979733e-05,300.05906237116574,1.3060913111111108,143.68614,0.000352700000803452
1.0797615999981645,0.0,300,26.5,-51.3,2.13,0.02,-1.6,1.42,0.02,297,25.2,0,127.70508,1.3699995179194957e-05,299.3304996573233,1.372985844444444,136.69525,0.00032639999699313194
1.1059813000028953,0.0,300,26.5,-51.3,2.04,0.02,-1.46,1.42,0.021,299,25.2,0,151.479488,1.979999797185883e-05,300.3913983674707,1.4390258666666662,82.23932,0.00043510000250535086
1.1324316000027466,0.0,300,26.5,-51.4,1.99,0.02,-1.4,1.4,0.021,301,25.2,0,175.957024,1.3199998647905886e-05,302.89654202032585,1.5070190222222217,28.25628,0.00031769999623065814
1.1590781999984756,0.0,300,26.5,-51.3,1.45,0.02,-1.45,1.34,0.019,302,25.2,0,200.368656,1.340000017080456e-05,304.0407849176589,1.5748291111111106,-60.26153,0.0004264999952283688
1.1852063999976963,0.0,300,26.5,-51.1,1.17,0.02,-1.27,1.39,0.019,302,25.2,0,224.143072,1.32000059238635e-05,303.9729703198992,1.640869155555555,-52.75378,0.00036720000207424164
1.2114766000013333,0.0,300,26.5,-50.8,0.01,0.02,-1.36,1.35,-0.019,301,25.2,0,247.829584,1.5099998563528061e-05,304.0747167496807,1.7066650222222217,-123.82022,0.0002973000009660609
1.237813300002017,0.0,300,26.5,-50.8,1.05,0.02,-1.26,1.39,0.019,302,25.2,0,271.977536,1.2299999070819467e-05,304.64318626647486,1.773742666666666,-168.19274,0.0005011000030208379
1.2643479999969713,0.0,300,26.5,-50.8,1.79,0.02,-1.27,1.28,0.02,303,25.2,0,296.323232,1.2200005585327744e-05,304.1423947794295,1.8413695999999995,143.42639,0.0004245000018272549
1.2904009999983828,0.0,300,26.5,-50.9,1.83,0.02,-1.32,1.25,0.02,303,25.2,0,320.27344,1.4900004316587001e-05,304.3795499590057,1.907897955555555,102.08926,0.0003299000018159859
1.3168307000014465,0.0,300,26.5,-51.0,1.84,0.02,-1.3,1.29,0.019,304,25.2,0,344.597152,1.2999997125007212e-05,305.04287548634466,1.9754638222222218,49.95099,0.0003974999999627471
1.3432383999970625,0.0,300,26.5,-51.4,1.62,0.02,-1.33,1.17,0.019,305,25.2,0,9.030762,1.2499993317760527e-05,306.54197206563697,2.0433349611111105,-9.61158,0.0002809999932651408
1.3698122999994666,0.0,300,26.5,-51.6,0.88,0.01,-1.2,1.22,0.018,305,25.2,0,33.5083,1.1500000255182385e-05,306.89470620321174,2.1113281222222215,-51.88507,0.00035150000621797517
1.3958062000019709,0.0,300,26.5,-51.7,0.24,0.02,-1.17,1.27,0.019,304,25.2,0,57.282716,1.2099997547920793e-05,306.7100565772644,2.1773681666666658,-92.28712,0.0003464999972493388
1.4219730999975582,0.0,300,26.5,-51.7,0.3,0.02,-1.25,1.29,0.019,303,25.2,0,80.90332,1.1900003300979733e-05,305.57536912285457,2.2429809555555544,-157.61131,0.00045959999988554046
1.4483250999983284,0.0,300,26.5,-51.7,1.48,0.02,-1.14,1.31,0.02,304,25.2,0,105.227048,1.2800002878066152e-05,305.7940868142981,2.3105468666666655,154.24884,0.00036270000418880954
1.4753547000000253,0.0,300,26.5,-51.4,1.78,0.02,-1.35,1.17,0.019,303,25.2,0,129.528808,1.2899996363557875e-05,304.03693415170403,2.3780517555555543,136.69145,0.0007780999949318357
1.5016476000018883,0.0,300,26.5,-51.3,1.74,0.02,-1.25,1.23,0.019,304,25.2,0,154.09424,1.2799995602108538e-05,304.89753894068895,2.4462890666666652,68.84549,0.00037770000199088827
1.5278212999983225,0.0,300,26.5,-51.5,1.68,0.02,-1.25,1.17,0.02,305,25.2,0,178.26416,1.2999997125007212e-05,305.481620190729,2.513427733333332,15.75451,0.0003662000017357059
1.5538823000024422,0.0,300,26.5,-51.4,1.26,0.02,-1.31,1.2,0.018,305,25.2,0,202.346192,1.720000000204891e-05,306.9208509750093,2.5803222666666654,-43.49133,0.0003175999954692088
1.5803667000000132,0.0,300,26.5,-51.2,0.73,0.02,-1.12,1.28,-0.018,304,25.2,0,226.252448,1.2399999832268804e-05,305.5206342103964,2.646728533333332,-63.09118,0.0005649000013363548
1.6064603999984683,0.0,300,26.5,-50.9,-0.1,0.02,-1.26,1.25,0.018,302,25.2,0,249.960944,1.720000000204891e-05,306.1983691958699,2.7125854666666656,-117.46043,0.00044070000149076805
1.6335245000009309,0.0,300,26.5,-50.9,1.23,0.02,-1.18,1.32,0.019,303,25.2,0,274.768064,1.189999602502212e-05,305.0100849614275,2.7814941333333323,169.7322,0.00041289999353466555
1.6599971000032383,0.0,300,26.5,-50.9,1.69,0.02,-1.22,1.19,0.02,304,25.2,0,299.135744,1.4199998986441642e-05,304.8273764579399,2.8491821333333323,137.84448,0.0002856999999494292
1.6864389999973355,0.0,300,26.5,-50.9,1.72,0.02,-1.25,1.18,0.021,303,25.2,0,323.305664,1.2500000593718141e-05,304.15387596590233,2.916320799999999,118.20811,0.00037480000173673034
1.7127658999961568,0.0,300,26.5,-51.0,1.75,0.02,-1.24,1.25,0.02,304,25.2,0,347.695328,1.340000017080456e-05,305.7520506484108,2.984069866666666,44.84158,0.0003966000003856607
1.7392632999981288,0.0,300,26.5,-51.4,1.5,0.02,-1.3,1.13,0.018,305,25.2,0,11.931152,1.3199998647905886e-05,306.14089936874825,3.051391599999999,-29.32177,0.00011989999620709568
1.7658279000024777,0.0,300,26.5,-51.6,0.92,0.01,-1.13,1.2,0.019,305,25.2,0,36.364748,1.2099997547920793e-05,306.3584052684962,3.1192626999999993,-57.27999,0.0005332000000635162
1.7923405999972601,0.0,300,26.5,-51.7,-0.14,0.02,-1.17,1.22,0.019,303,25.2,0,60.358888,1.1600001016631722e-05,305.31182454580465,3.185913088888888,-97.85269,0.0005021000033593737
1.8191832000011345,0.0,300,26.5,-51.7,0.5,0.02,-1.19,1.26,0.019,303,25.2,0,85.012208,1.170000177808106e-05,305.5992310549893,3.2543945333333326,-173.7222,0.000515899999300018
1.8456294999996317,0.0,300,26.5,-51.7,1.53,0.02,-1.13,1.26,0.02,304,25.2,0,109.313968,1.3199998647905886e-05,305.1233803987649,3.3218994222222213,139.29869,0.00036270000418880954
1.8717851999972481,0.0,300,26.5,-51.4,1.77,0.02,-1.34,1.15,0.019,303,25.2,0,133.19824,1.1900003300979733e-05,305.0046869840291,3.3882446222222216,139.02724,0.0003406000032555312
1.8982864999998128,0.0,300,26.5,-51.3,1.71,0.02,-1.23,1.23,0.019,303,25.2,0,157.236336,1.3999997463542968e-05,304.2895987257961,3.4550171111111103,53.07782,0.0004822999981115572
1.924906699998246,0.0,300,26.5,-51.6,1.63,0.02,-1.25,1.15,0.019,304,25.2,0,182.021488,1.1199997970834374e-05,305.9193603140716,3.5238647555555547,24.51156,0.00035859999479725957
1.9508974999989732,0.0,300,26.5,-51.5,1.01,0.02,-1.26,1.18,0.018,304,25.2,0,205.927728,1.550000160932541e-05,306.0119711440036,3.590270977777777,-51.25366,0.0003626000034273602
1.9775095000004512,0.0,300,26.5,-51.3,0.87,0.02,-1.12,1.28,-0.019,303,25.2,0,229.833984,1.3000004400964826e-05,304.6155518314858,3.6566772444444435,-77.5552,0.0005209000009926967
2.0039638000016566,0.0,300,26.5,-50.9,-0.15,0.02,-1.27,1.25,0.019,302,25.2,0,253.894048,1.1900003300979733e-05,304.38753939625417,3.7235107555555547,-133.98082,0.0003986000010627322
2.0304724000015995,0.0,300,26.5,-50.9,1.36,0.02,-1.14,1.32,0.019,303,25.2,0,278.21776,1.9699997210409492e-05,304.99639116706305,3.791076622222221,148.00584,0.0001421999986632727
2.0566145999982837,0.0,300,26.5,-50.8,1.68,0.02,-1.23,1.17,0.019,303,25.2,0,302.102048,1.340000017080456e-05,303.913859744561,3.8574218666666655,139.15196,0.00028870000096503645
2.083120000002964,0.0,300,26.5,-50.8,1.7,0.02,-1.23,1.16,0.02,303,25.2,0,326.293952,1.5700003132224083e-05,303.4723142564389,3.9246215999999987,105.13943,0.00042499999835854396
2.109573299996555,0.0,300,26.5,-50.9,1.71,0.02,-1.22,1.22,0.02,304,25.2,0,350.595712,1.9599996448960155e-05,304.9076604449572,3.9921264888888874,33.69973,0.000367199994798284
2.136454200001026,0.0,300,26.5,-51.4,1.29,0.02,-1.31,1.13,-0.018,305,25.2,0,15.490723,1.4199998986441642e-05,305.9243646647334,4.061279297222221,-38.8298,0.0004917000042041764
2.162684099996113,0.0,300,26.5,-51.5,0.92,0.01,-1.09,1.22,0.018,304,25.2,0,39.287108,4.020000051241368e-05,305.2887019930045,4.1273803666666655,-56.07923,0.000320400002237875
2.189639399999578,0.0,300,26.5,-51.6,-0.1,0.02,-1.18,1.22,-0.018,303,25.2,0,63.830568,1.4500001270789653e-05,305.024839805922,4.195556644444443,-117.6387,0.0003149999974993989
2.215966199997638,0.0,300,26.6,-51.6,0.51,0.02,-1.16,1.26,0.019,303,25.2,0,87.978512,1.1500000255182385e-05,305.2889938170014,4.262634266666666,-178.41358,0.00031820000003790483
2.2422825999965426,0.0,300,26.5,-51.5,1.58,0.02,-1.12,1.21,0.02,303,25.2,0,112.038576,1.2699994840659201e-05,304.9336978181767,4.3294677777777775,161.45627,0.0004391999973449856
2.2684593000012683,0.0,300,26.5,-51.3,1.74,0.02,-1.3,1.15,0.02,303,25.2,0,135.83496,1.3100005162414163e-05,303.88301295964965,4.395568844444444,120.23431,0.00031040000612847507
2.2949697000003653,0.0,300,26.5,-51.3,1.72,0.02,-1.22,1.21,0.019,303,25.2,0,160.026848,1.3299999409355223e-05,304.1717775535066,4.462768533333333,67.40863,0.00027129999944008887
2.321491100003186,0.0,300,26.5,-51.5,1.55,0.02,-1.24,1.11,0.019,304,25.2,0,184.526368,1.2899996363557875e-05,305.1324970768884,4.530822755555555,3.00152,0.000428699997428339
2.3479904999985592,0.0,300,26.5,-51.3,0.58,0.01,-1.19,1.16,0.018,304,25.2,0,208.872064,2.2700005501974374e-05,305.2784217086374,4.598449688888888,-65.98169,0.00036890000046696514
2.374796800002514,0.0,300,26.5,-51.1,0.49,0.01,-1.1,1.24,0.019,303,25.2,0,233.173824,1.32000059238635e-05,304.7133258177981,4.665954577777777,-67.16826,0.0005115000021760352
2.4012124000000767,0.0,300,26.6,-50.8,-0.12,0.02,-1.24,1.24,0.018,302,25.2,0,257.189936,1.2800002878066152e-05,304.70819767879357,4.732665999999999,-142.87509,0.00031200000375974923
2.427391600002011,0.0,300,26.5,-50.9,1.35,0.02,-1.1,1.28,0.019,303,25.2,0,281.184096,1.9299994164612144e-05,305.05112794273856,4.799316444444444,145.70232,0.00037429999792948365
2.4538758999988204,0.0,300,26.5,-50.8,1.65,0.02,-1.24,1.12,0.019,303,25.2,0,305.441888,1.2399999832268804e-05,304.44986123418977,4.866699199999999,143.35931,0.00046579999616369605
2.480245400001877,0.0,300,26.5,-50.9,1.65,0.02,-1.21,1.14,0.021,303,25.2,0,329.436032,1.189999602502212e-05,303.83873084403666,4.9333496,84.88062,0.0003943999981856905
2.50666320000164,0.0,300,26.5,-51.1,1.67,0.02,-1.19,1.19,0.02,303,25.2,0,353.715808,1.170000177808106e-05,304.70457741729217,5.0007934222222215,18.92114,0.0005178999999770895
2.5328312999990885,0.0,300,26.6,-51.5,1.24,0.02,-1.3,1.13,0.018,304,25.2,0,17.95166,1.2200005585327744e-05,305.8440400077026,5.068115233333333,-28.42294,0.00036070000351173803
2.559049600000435,0.0,300,26.5,-51.6,0.65,0.01,-1.08,1.22,-0.018,303,25.2,0,41.7041,1.3600001693703234e-05,305.05431343909106,5.134094233333333,-51.09618,0.00024640000629005954
2.5859109000011813,0.0,300,26.5,-51.6,0.02,0.02,-1.19,1.22,-0.018,301,25.2,0,65.808104,1.2699994840659201e-05,303.87382767024036,5.2010498,-124.01833,0.00038859999767737463
2.612563800001226,0.0,300,26.5,-51.7,0.57,0.02,-1.15,1.28,0.019,302,25.2,0,89.956056,1.4099998224992305e-05,303.60770628213453,5.268127444444445,-167.32896,0.0005182999957469292
2.6388332999995328,0.0,300,26.5,-51.6,1.65,0.02,-1.17,1.19,0.02,302,25.2,0,114.16992,1.460000203223899e-05,303.8028206691838,5.335388177777778,148.37682,0.0002516000022296794
2.665295099999639,0.0,300,26.5,-51.3,1.74,0.02,-1.29,1.18,0.02,301,25.2,0,138.098144,1.6199999663513154e-05,302.3463518414406,5.401855466666667,108.63135,0.00032479999936185777
2.691494899998361,0.0,300,26.5,-51.3,1.77,0.02,-1.25,1.25,0.019,301,25.2,0,161.850592,2.5099994672928005e-05,302.4096117430047,5.467834488888889,62.0939,0.0003406999967410229
2.717816899996251,0.0,300,26.5,-51.5,1.65,0.02,-1.29,1.14,0.019,302,25.2,0,185.954592,1.219999830937013e-05,303.61574340374017,5.534790044444445,-10.8385,0.000378400000045076
2.7439852000024985,0.0,300,26.5,-51.3,1.05,0.01,-1.21,1.21,0.019,302,25.2,0,209.860832,1.3199998647905886e-05,304.1300843704427,5.601196266666667,-45.79989,0.0003670999940368347
2.770033399996464,0.0,300,26.6,-51.1,0.24,0.02,-1.15,1.28,0.019,301,25.2,0,233.173824,1.290000363951549e-05,302.33072575271115,5.665954577777779,-81.51088,0.0003741000036825426
2.79657259999658,0.0,300,26.5,-50.8,0.16,0.02,-1.28,1.29,0.018,300,25.2,0,257.01416,1.2599994079209864e-05,301.93876469407314,5.732177733333335,-151.57315,0.00038469999708468094
2.8237029000010807,0.0,300,26.5,-50.9,1.39,0.02,-1.15,1.33,-0.019,301,25.2,0,281.777344,1.460000203223899e-05,302.348519748131,5.800964355555557,165.06349,0.00016490000416524708
2.850304599996889,0.0,300,26.5,-50.8,1.72,0.02,-1.3,1.16,0.019,301,25.2,0,305.92528,1.309999788645655e-05,301.8451724514501,5.868041955555557,140.58545,0.0006397999968612567
2.8767327000023215,0.0,300,26.5,-50.9,1.73,0.02,-1.25,1.19,0.02,301,25.2,0,329.787584,1.6200006939470768e-05,301.1556675240113,5.934326133333335,73.86316,0.0005183000030228868
2.902948099996138,0.0,300,26.6,-51.0,1.69,0.02,-1.22,1.23,0.02,302,25.2,0,353.913568,1.889999839477241e-05,302.82696112724307,6.001342755555557,34.02475,0.00042019999818876386
2.9294079000028432,0.0,300,26.6,-51.5,1.33,0.02,-1.33,1.16,-0.018,303,25.2,0,18.237304,1.5300000086426735e-05,304.1975360806951,6.06890868888889,-32.72821,0.0003071999963140115
2.955583499999193,0.0,300,26.5,-51.7,0.97,0.01,-1.1,1.25,-0.018,302,25.2,0,42.01172,1.3899996702093631e-05,303.89612857789535,6.134948733333335,-45.60026,0.00011539999832166359
2.9823614999986603,0.0,300,26.6,-51.6,-0.13,0.02,-1.22,1.24,0.018,300,25.2,0,65.852052,1.8300001102034003e-05,302.7348397506464,6.20117187777778,-108.17388,0.0005522999999811873
3.008814300002996,0.0,300,26.5,-51.7,0.81,0.02,-1.18,1.28,0.019,301,25.2,0,90.175784,1.2299999070819467e-05,303.7866784472025,6.268737800000002,-174.51792,0.0003271000023232773
3.0352453000014066,0.0,300,26.5,-51.6,1.63,0.02,-1.17,1.23,0.02,301,25.2,0,114.038088,1.1100004485342652e-05,302.63127133637835,6.33502197777778,141.42491,0.000495300002512522
3.0618105999965337,0.0,300,26.5,-51.4,1.76,0.02,-1.31,1.2,0.02,300,25.2,0,138.010256,1.2099997547920793e-05,301.536122131004,6.401611333333335,132.50824,0.0004732000015792437
3.0884366999962367,0.0,300,26.5,-51.4,1.78,0.02,-1.27,1.26,0.019,301,25.2,0,162.048336,2.9499999072868377e-05,301.22958537526324,6.468383777777779,55.09619,0.00014489999739453197
3.114936600002693,0.0,300,26.5,-51.5,1.61,0.02,-1.3,1.14,0.019,302,25.2,0,186.547856,1.2500000593718141e-05,303.44235262200243,6.536438000000001,-12.03007,0.000327600006130524
3.141031599996495,0.0,300,26.5,-51.3,0.91,0.01,-1.21,1.2,0.019,302,25.2,0,210.41016,1.4999997802078724e-05,303.14081075222066,6.602722177777779,-47.05153,0.00035229999775765464
3.1674560999963433,0.0,300,26.5,-51.1,0.36,0.02,-1.13,1.28,-0.019,300,25.2,0,234.030768,1.3699995179194957e-05,302.5408171243441,6.668334977777779,-86.22887,0.00030049999622860923
3.193675599999551,0.0,300,26.5,-50.8,0.19,0.02,-1.27,1.29,0.019,300,25.2,0,257.71728,1.2200005585327744e-05,302.58892737056203,6.734130844444446,-153.91093,0.0003035000045201741
3.2204564999992726,0.0,300,26.5,-50.9,1.43,0.02,-1.13,1.31,0.02,301,25.2,0,282.2168,1.2399999832268804e-05,303.34242336784064,6.802185066666668,150.87135,0.00030730000435141847
3.2469866999963415,0.0,300,26.6,-50.8,1.7,0.02,-1.28,1.14,0.019,301,25.2,0,306.342784,4.230000195093453e-05,302.52115339142165,6.86920168888889,138.4189,0.00041760000021895394
3.2735399000011967,0.0,300,26.6,-50.9,1.69,0.02,-1.23,1.16,0.02,301,25.2,0,330.336928,1.170000177808106e-05,301.6731905687536,6.935852088888891,62.03631,0.00048550000065006316
3.2998022999963723,0.0,300,26.6,-51.1,1.66,0.02,-1.21,1.19,0.02,302,25.2,0,354.506848,1.200000406242907e-05,303.43142033822596,7.002990755555557,37.2564,0.0003203000014764257
3.325959200003126,0.0,300,26.5,-51.5,1.09,0.02,-1.3,1.15,-0.018,303,25.2,0,18.566894,1.1800002539530396e-05,304.52959036957674,7.069824216666668,-37.95572,0.00036189999809721485
3.352492500001972,0.0,300,26.6,-51.6,0.87,0.01,-1.09,1.23,-0.018,302,25.2,0,42.4292,1.2500000593718141e-05,303.4861968530435,7.136108400000001,-54.08444,0.00026480000087758526
3.3794924999965588,0.0,300,26.5,-51.6,-0.33,0.02,-1.2,1.22,-0.018,301,25.2,0,66.313476,0.0002845999988494441,302.30313494103626,7.202453611111112,-112.18702,0.0003744999994523823
3.406331999998656,0.0,300,26.5,-51.7,0.86,0.02,-1.16,1.28,0.019,301,25.2,0,91.18652,5.110000347485766e-05,303.4522664286197,7.271545400000001,-178.68304,0.0004254000014043413
3.432784199998423,0.0,300,26.5,-51.5,1.66,0.02,-1.17,1.19,0.02,301,25.2,0,115.092776,1.1400006769690663e-05,302.2560507803349,7.337951666666667,134.26369,0.00045930000487715006
3.4593037000013283,0.0,300,26.5,-51.3,1.74,0.02,-1.27,1.18,0.02,301,25.2,0,139.24072,1.1500000255182385e-05,301.6796626999794,7.40502928888889,119.33371,0.0003361999988555908
3.4859359999973094,0.0,300,26.5,-51.3,1.73,0.02,-1.24,1.23,0.019,301,25.2,0,163.586432,3.4500000765547156e-05,302.73830503485965,7.472656266666667,43.66174,0.00027550000231713057
3.5127338000020245,0.0,300,26.6,-51.5,1.59,0.02,-1.28,1.13,0.019,302,25.2,0,188.063968,2.1299994841683656e-05,303.99714555833714,7.540649422222223,-20.2041,0.000338099998771213
3.539750299998559,0.0,300,26.6,-51.2,0.77,0.01,-1.17,1.19,0.018,302,25.2,0,212.695312,1.630000042496249e-05,303.49367629846694,7.609069822222223,-56.84808,0.00036079999699722975
3.566368899999361,0.0,300,26.6,-51.0,0.28,0.01,-1.13,1.24,-0.019,301,25.2,0,236.18408,0.0001472999938414432,302.5141555927761,7.6743164,-92.98914,0.0007722999944235198
