t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns
0.030999999988125637,0.0,120,26.4,-53.2,0.0,0.0,0.0,0.0,0.0,0,24.7,0,11.29394,0.0,-0.2597163120507531,0.4636230555555595
0.062000000005355105,0.23249999991094228,120,26.4,-53.1,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.31591,0.0,-0.2597163120507531,0.4636840833333373
0.0779999999795109,0.4650000000401633,120,26.4,-53.1,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.33789,0.0,-0.2597163120507531,0.4637451388888928
0.10899999999674037,0.5849999998463318,120,26.4,-53.2,-0.01,0.0,-0.04,0.0,0.0,0,24.7,0,11.33789,0.0,0.09393162392128426,0.4637451388888928
0.139999999984866,0.8174999999755528,120,26.4,-53.2,0.0,0.0,-0.05,0.0,0.0,0,24.7,0,11.31591,0.0,1.222263880357825e-13,0.4636840833333373
0.15599999998812564,1.049999999886495,120,26.4,-53.2,-0.01,0.0,-0.04,0.0,0.0,0,24.7,0,11.33789,0.0,0.058613333333408235,0.46374513888889285
0.1870000000053551,1.1699999999109423,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.35986,0.0,0.11720000000002173,0.4638061666666707
0.21799999999348074,1.4025000000401633,120,26.4,-53.3,0.0,0.0,-0.05,0.0,0.0,0,24.7,0,11.29394,0.0,-0.15695238093664388,0.4636230555555596
0.23399999999674037,1.6349999999511056,120,26.4,-53.3,0.0,0.0,-0.05,0.0,0.0,0,24.7,0,11.29394,0.0,-0.11719999999986186,0.4636230555555596
0.264999999984866,1.7549999999755528,120,26.4,-53.2,-0.02,0.0,-0.06,0.0,0.0,0,24.7,0,11.31591,0.0,-0.11719999999986186,0.46368408333333744
0.29699999999138527,1.987499999886495,120,26.4,-53.3,-0.02,0.0,-0.06,0.0,0.0,0,24.7,0,11.29394,0.0,-0.10390070921733371,0.46362305555555966
0.3120000000053551,2.2274999999353895,120,26.4,-53.3,0.0,0.0,-0.05,0.0,0.0,0,24.7,0,11.29394,0.0,-0.11719999999986186,0.46362305555555966
0.34299999999348074,2.3400000000401633,120,26.4,-53.3,0.0,0.0,-0.03,0.0,0.0,0,24.7,0,11.31591,0.0,-0.17578666666658194,0.4636840833333375
0.375,2.5724999999511056,120,26.4,-53.3,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.33789,0.0,0.10390070921752269,0.463745138888893
0.40599999998812564,2.8125,120,26.4,-53.3,-0.01,0.0,-0.06,0.0,0.0,0,24.7,0,11.31591,0.0,0.05193853427790093,0.46368408333333755
0.42199999999138527,3,120,26.4,-53.3,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.38183,0.0,0.11717333333338686,0.46386719444444857
0.4529999999795109,3,120,26.4,-53.3,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.33789,0.0,0.05196217495039452,0.463745138888893
0.48399999999674037,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.38183,0.0,9.44870659233609e-14,0.4638671944444487
0.5,3,120,26.4,-53.2,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.33789,0.0,5.3290705182007514e-14,0.46374513888889307
0.5309999999881256,3,120,26.4,-53.2,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.31591,0.0,-0.11719999999996844,0.46368408333333755
0.5620000000053551,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.29394,0.0,4.758098676490172e-14,0.46362305555555977
0.5779999999795109,3,120,26.4,-53.2,0.01,0.0,-0.03,0.0,0.0,0,24.7,0,11.31591,0.0,0.05858666666672008,0.4636840833333375
0.6089999999967404,3,120,26.4,-53.2,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.33789,0.0,-0.05858666666672008,0.463745138888893
0.639999999984866,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.4038,0.0,0.10461904763030956,0.46392822222222635
0.6719999999913853,3,120,26.4,-53.2,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.33789,0.0,-4.724353296168045e-14,0.463745138888893
0.6870000000053551,3,120,26.4,-53.2,-0.01,0.0,-0.04,0.0,0.0,0,24.7,0,11.35986,0.0,0.058586666666613496,0.4638061666666708
0.7179999999934807,3,120,26.4,-53.2,0.0,0.0,-0.05,0.0,0.0,0,24.7,0,11.31591,0.0,-0.05233333332813057,0.4636840833333375
0.75,3,120,26.4,-53.2,-0.02,0.0,-0.05,0.0,0.0,0,24.7,0,11.29394,0.0,-0.051938534277806446,0.46362305555555966
0.764999999984866,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.27197,0.0,-0.11717333333338686,0.4635620277777819
0.7969999999913853,3,120,26.4,-53.2,-0.02,0.0,-0.04,0.0,0.0,0,24.7,0,11.38183,0.0,0.17578666666658194,0.4638671944444485
0.8279999999795109,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.35986,0.0,0.15583924352725972,0.4638061666666707
0.8429999999934807,3,120,26.4,-53.2,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.33789,0.0,-0.05858666666682666,0.46374513888889285
0.875,3,120,26.4,-53.2,-0.01,0.0,-0.04,0.0,0.0,0,24.7,0,11.35986,0.0,0.11719999999986186,0.4638061666666707
0.9059999999881256,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.33789,0.0,0.0,0.46374513888889296
0.9219999999913853,3,120,26.4,-53.2,0.01,0.0,-0.04,0.0,0.0,0,24.7,0,11.31591,0.0,-0.17578666666658194,0.4636840833333375
0.9529999999795109,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.33789,0.0,0.058613333333408235,0.463745138888893
0.9839999999967404,3,120,26.4,-53.2,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.35986,0.0,-0.05193853427771196,0.4638061666666708
1.014999999984866,3,120,26.4,-53.2,-0.01,0.0,-0.05,0.0,0.0,0,24.7,0,11.38183,0.0,0.1046190476304999,0.46386719444444857
1.0309999999881256,3,120,26.4,-53.2,0.0,0.0,-0.04,0.0,0.0,0,24.7,0,11.33789,0.0,-0.058586666666560205,0.463745138888893
