t,command_a,target_erpm,temp_mos_c,temp_motor_c,current_motor_a,current_in_a,id_a,iq_a,duty,erpm,v_in,fault_code,encoder_angle,encoder_age,encoder_erpm,turns
0.026730499987024814,0.0,450,23.0,-53.9,-0.01,0.0,-0.01,-0.06,0.0,0,24.6,0,179.38476,0.0004914000164717436,-0.01261134474846326,-6.10555555555928e-05
0.053751999977976084,0.0,450,23.0,-53.9,-0.01,0.0,-0.01,-0.05,0.0,0,24.6,0,179.49462,0.0005064999859314412,-0.01261134474846326,0.0002441111111110673
0.07992920000106096,0.0,450,23.0,-53.9,0.01,0.0,-0.03,0.0,0.006,0,24.6,0,179.40674,0.0002607000060379505,2.0350795031758195e-17,8.131516293641283e-20
0.10636579999118112,0.0,450,23.0,-53.9,1.01,0.01,-0.85,0.83,0.021,0,24.6,0,179.40674,0.0003519000019878149,1.5305130388636905e-17,8.131516293641283e-20
0.13280809999560006,0.0,450,23.0,-53.7,2.24,0.03,-1.65,1.6,0.022,0,24.6,0,179.53858,0.0005033999914303422,0.331549344358197,0.00036622222222217407
0.15919349997420795,0.0,450,23.0,-54.0,2.79,0.04,-2.01,1.97,0.023,2,24.6,0,180.02198,0.00048749998677521944,1.603470957559374,0.0017090000000000002
0.18558019999181852,0.0,450,23.0,-54.2,3.28,0.05,-2.34,2.31,0.024,4,24.6,0,180.57128,0.000516200001584366,2.722701732933184,0.0032348333333333005
0.21231379997334443,0.0,450,23.0,-54.1,3.7,0.06,-2.64,2.6,0.024,8,24.6,0,181.80176,0.0004501999937929213,6.039104323213713,0.006652833333333301
0.23920139999245293,0.0,450,23.0,-54.0,4.08,0.06,-2.9,2.89,0.024,13,24.6,0,183.84522,0.00046179999480955303,11.146982868803937,0.012329111111111108
0.26609049999387935,0.0,450,23.0,-53.9,4.41,0.07,-3.08,3.16,0.024,19,24.6,0,185.625,0.0008206999918911606,15.258166353753332,0.01727294444444441
0.29282689999672584,0.0,450,23.0,-53.6,4.66,0.07,-3.23,3.37,0.024,26,24.6,0,188.98682,0.00044720000005327165,22.355116811216966,0.026611333333333285
0.31950919999508187,0.0,450,23.0,-53.5,4.87,0.08,-3.29,3.59,0.026,33,24.6,0,193.16162,0.0004937999765388668,31.329236999620218,0.038207999999999964
0.34606609999900684,0.0,450,23.0,-53.2,5.14,0.09,-3.68,3.6,0.028,40,24.6,0,196.34766,0.0004687999899033457,36.25596398057556,0.04705811111111105
0.3727673999965191,0.0,450,23.0,-53.2,5.42,0.1,-3.92,3.75,0.028,47,24.6,0,201.7749,0.0004487999831326306,44.74172980100597,0.06213377777777775
0.3990728999779094,0.0,450,23.0,-53.0,5.64,0.11,-4.1,3.88,0.028,57,24.6,0,208.3667,0.0005053000058978796,56.86949102461645,0.08044433333333333
0.42571459998725913,0.0,450,23.0,-52.7,5.76,0.1,-4.09,4.1,0.026,68,24.6,0,213.61816,0.0005405000119935721,61.82816670328935,0.09503172222222216
0.4522407999902498,0.0,450,23.0,-52.7,5.72,0.1,-3.79,4.28,0.028,79,24.6,0,222.62696,0.0005370000144466758,74.0235671917463,0.12005616666666662
0.478624299983494,0.0,450,23.0,-52.5,5.67,0.11,-4.23,3.95,0.028,90,24.6,0,232.66846,0.00041829998372122645,91.29880242454631,0.1479492222222222
0.5046920999884605,0.0,450,23.0,-52.2,5.75,0.11,-4.34,4.05,0.027,102,24.6,0,240.09522,0.00037910000537522137,96.77347015603932,0.16857911111111112
